Kota/Kabupaten,Tahun,HDI
Probolinggo,2018.0,64.85
Probolinggo,2019.0,65.6
Probolinggo,2020.0,66.07
Probolinggo,2021.0,66.26
Probolinggo,2022.0,66.96
Probolinggo,2023.0,67.79
Probolinggo,2024.0,68.29
Pulang Pisau,2013.0,64.76
Pulang Pisau,2014.0,65
Pulang Pisau,2015.0,65.76
Pulang Pisau,2016.0,66.49
Pulang Pisau,2017.0,67
Pulang Pisau,2018.0,67.54
Pulang Pisau,2019.0,68.34
Pulang Pisau,2020.0,68.45
Pulang Pisau,2021.0,68.53
Pulang Pisau,2022.0,69.01
Pulang Pisau,2023.0,69.6
Pulang Pisau,2024.0,70.27
Pulau Morotai,2013.0,57.97
Pulau Morotai,2014.0,58.34
Pulau Morotai,2015.0,59.27
Pulau Morotai,2016.0,59.87
Pulau Morotai,2017.0,60.71
Pulau Morotai,2018.0,61.39
Pulau Morotai,2019.0,62.38
Pulau Morotai,2020.0,62.5
Pulau Morotai,2021.0,62.9
Pulau Morotai,2022.0,63.8
Pulau Morotai,2023.0,64.73
Pulau Morotai,2024.0,65.68
Pulau Taliabu,2013.0,56.86
Pulau Taliabu,2014.0,57.31
Pulau Taliabu,2015.0,58.26
Pulau Taliabu,2016.0,58.66
Pulau Taliabu,2017.0,59.03
Pulau Taliabu,2018.0,59.67
Pulau Taliabu,2019.0,60.62
Pulau Taliabu,2020.0,60.48
Pulau Taliabu,2021.0,60.73
Pulau Taliabu,2022.0,61.64
Pulau Taliabu,2023.0,62.31
Pulau Taliabu,2024.0,62.9
Puncak,2013.0,37.73
Puncak,2014.0,38.05
Puncak,2015.0,39.41
Puncak,2016.0,39.96
Puncak,2017.0,41.06
Puncak,2018.0,41.81
Puncak,2019.0,42.7
Puncak,2020.0,43.04
Puncak,2021.0,43.17
Puncak,2022.0,43.87
Puncak,2023.0,44.59
Puncak,2024.0,45.6
Puncak Jaya,2013.0,43.36
Puncak Jaya,2014.0,44.32
Puncak Jaya,2015.0,44.87
Puncak Jaya,2016.0,45.49
Puncak Jaya,2017.0,46.57
Puncak Jaya,2018.0,47.39
Puncak Jaya,2019.0,48.33
Puncak Jaya,2020.0,48.37
Puncak Jaya,2021.0,48.99
Puncak Jaya,2022.0,49.84
Puncak Jaya,2023.0,50.81
Puncak Jaya,2024.0,51.78
Purbalingga,2013.0,65.53
Purbalingga,2014.0,66.23
Purbalingga,2015.0,67.03
Purbalingga,2016.0,67.48
Purbalingga,2017.0,67.72
Purbalingga,2018.0,68.41
Purbalingga,2019.0,68.99
Purbalingga,2020.0,68.97
Purbalingga,2021.0,69.15
Purbalingga,2022.0,69.54
Purbalingga,2023.0,70.24
Purbalingga,2024.0,70.69
Purwakarta,2013.0,67.09
Purwakarta,2014.0,67.32
Purwakarta,2015.0,67.84
Purwakarta,2016.0,68.56
Purwakarta,2017.0,69.28
Purwakarta,2018.0,69.98
Purwakarta,2019.0,70.67
Purwakarta,2020.0,70.82
Purwakarta,2021.0,70.98
Purwakarta,2022.0,71.56
Purwakarta,2023.0,72.09
Purwakarta,2024.0,72.65
Purworejo,2013.0,69.77
Purworejo,2014.0,70.12
Purworejo,2015.0,70.37
Purworejo,2016.0,70.66
Purworejo,2017.0,71.31
Purworejo,2018.0,71.87
Purworejo,2019.0,72.5
Purworejo,2020.0,72.68
Purworejo,2021.0,72.98
Purworejo,2022.0,73.6
Purworejo,2023.0,74.28
Purworejo,2024.0,75.11
Raja Ampat,2013.0,60.36
Raja Ampat,2014.0,60.86
Raja Ampat,2015.0,61.23
Raja Ampat,2016.0,61.95
Raja Ampat,2017.0,62.35
Raja Ampat,2018.0,62.84
Raja Ampat,2019.0,63.66
Raja Ampat,2020.0,63.89
Raja Ampat,2021.0,63.92
Raja Ampat,2022.0,64.65
Raja Ampat,2023.0,65.26
Raja Ampat,2024.0,65.86
Rejang Lebong,2013.0,66.11
Rejang Lebong,2014.0,66.55
Rejang Lebong,2015.0,67.51
Rejang Lebong,2016.0,68.34
Rejang Lebong,2017.0,68.61
Rejang Lebong,2018.0,69.4
Rejang Lebong,2019.0,70.1
Rejang Lebong,2020.0,70.44
Rejang Lebong,2021.0,70.77
Rejang Lebong,2022.0,71.45
Rejang Lebong,2023.0,72.31
Rejang Lebong,2024.0,72.92
Rembang,2013.0,66.84
Rembang,2014.0,67.4
Rembang,2015.0,68.18
Rembang,2016.0,68.6
Rembang,2017.0,68.95
Rembang,2018.0,69.46
Rembang,2019.0,70.15
Rembang,2020.0,70.02
Rembang,2021.0,70.43
Rembang,2022.0,71
Rembang,2023.0,71.89
Rembang,2024.0,72.53
Rokan Hilir,2013.0,65.46
Rokan Hilir,2014.0,66.22
Rokan Hilir,2015.0,66.81
Rokan Hilir,2016.0,67.52
Rokan Hilir,2017.0,67.84
Rokan Hilir,2018.0,68.73
Rokan Hilir,2019.0,69.4
Rokan Hilir,2020.0,69.15
Rokan Hilir,2021.0,69.34
Rokan Hilir,2022.0,70.1
Rokan Hilir,2023.0,70.78
Rokan Hilir,2024.0,71.2
Rokan Hulu,2013.0,66.07
Rokan Hulu,2014.0,67.02
Rokan Hulu,2015.0,67.29
Rokan Hulu,2016.0,67.86
Rokan Hulu,2017.0,68.67
Rokan Hulu,2018.0,69.36
Rokan Hulu,2019.0,69.93
Rokan Hulu,2020.0,69.38
Rokan Hulu,2021.0,69.67
Rokan Hulu,2022.0,70.31
Rokan Hulu,2023.0,71.02
Rokan Hulu,2024.0,71.82
Rote Ndao,2013.0,57.28
Rote Ndao,2014.0,57.82
Rote Ndao,2015.0,58.32
Rote Ndao,2016.0,59.28
Rote Ndao,2017.0,60.51
Rote Ndao,2018.0,61.51
Rote Ndao,2019.0,62.22
Rote Ndao,2020.0,62.39
Rote Ndao,2021.0,62.6
Rote Ndao,2022.0,63.21
Rote Ndao,2023.0,64
Rote Ndao,2024.0,64.59
Sabu Raijua,2013.0,51.55
Sabu Raijua,2014.0,52.51
Sabu Raijua,2015.0,53.28
Sabu Raijua,2016.0,54.16
Sabu Raijua,2017.0,55.22
Sabu Raijua,2018.0,55.79
Sabu Raijua,2019.0,56.66
Sabu Raijua,2020.0,57.02
Sabu Raijua,2021.0,57.03
Sabu Raijua,2022.0,57.9
Sabu Raijua,2023.0,58.89
Sabu Raijua,2024.0,59.58
Sambas,2013.0,62.47
Sambas,2014.0,63.28
Sambas,2015.0,64.14
Sambas,2016.0,64.94
Sambas,2017.0,65.92
Sambas,2018.0,66.61
Sambas,2019.0,67.02
Sambas,2020.0,67.03
Sambas,2021.0,67.1
Sambas,2022.0,67.95
Sambas,2023.0,68.69
Sambas,2024.0,69.31
Samosir,2013.0,66.8
Samosir,2014.0,67.8
Samosir,2015.0,68.43
Samosir,2016.0,68.82
Samosir,2017.0,69.43
Samosir,2018.0,69.99
Samosir,2019.0,70.55
Samosir,2020.0,70.63
Samosir,2021.0,70.83
Samosir,2022.0,71.67
Samosir,2023.0,72.08
Samosir,2024.0,72.88
Sampang,2013.0,56.45
Sampang,2014.0,56.98
Sampang,2015.0,58.18
Sampang,2016.0,59.09
Sampang,2017.0,59.9
Sampang,2018.0,61
Sampang,2019.0,61.94
Sampang,2020.0,62.7
Sampang,2021.0,62.8
Sampang,2022.0,63.39
Sampang,2023.0,64.13
Sampang,2024.0,64.65
Sanggau,2013.0,61.72
Sanggau,2014.0,62.06
Sanggau,2015.0,63.05
Sanggau,2016.0,63.9
Sanggau,2017.0,64.61
Sanggau,2018.0,65.15
Sanggau,2019.0,65.67
Sanggau,2020.0,65.77
Sanggau,2021.0,66.2
Sanggau,2022.0,66.91
Sanggau,2023.0,67.77
Sanggau,2024.0,68.43
Sarmi,2013.0,59.51
Sarmi,2014.0,60.48
Sarmi,2015.0,60.99
Sarmi,2016.0,61.27
Sarmi,2017.0,62.31
Sarmi,2018.0,63
Sarmi,2019.0,63.45
Sarmi,2020.0,63.63
Sarmi,2021.0,63.94
Sarmi,2022.0,64.86
Sarmi,2023.0,65.8
Sarmi,2024.0,66.72
Sarolangun,2013.0,67.13
Sarolangun,2014.0,67.67
Sarolangun,2015.0,68.1
Sarolangun,2016.0,68.73
Sarolangun,2017.0,69.03
Sarolangun,2018.0,69.41
Sarolangun,2019.0,69.72
Sarolangun,2020.0,69.86
Sarolangun,2021.0,70.25
Sarolangun,2022.0,70.89
Sarolangun,2023.0,71.29
Sarolangun,2024.0,72.01
Sekadau,2013.0,61.02
Sekadau,2014.0,61.98
Sekadau,2015.0,62.34
Sekadau,2016.0,62.52
Sekadau,2017.0,63.04
Sekadau,2018.0,63.69
Sekadau,2019.0,64.34
Sekadau,2020.0,64.76
Sekadau,2021.0,64.93
Sekadau,2022.0,65.58
Sekadau,2023.0,66.33
Sekadau,2024.0,67.25
Seluma,2013.0,62.1
Seluma,2014.0,62.94
Seluma,2015.0,63.41
Seluma,2016.0,64.04
Seluma,2017.0,65
Seluma,2018.0,65.99
Seluma,2019.0,66.69
Seluma,2020.0,66.89
Seluma,2021.0,67.03
Seluma,2022.0,67.76
Seluma,2023.0,68.27
Seluma,2024.0,68.97
Semarang,2013.0,71.29
Semarang,2014.0,71.65
Semarang,2015.0,71.89
Semarang,2016.0,72.4
Semarang,2017.0,73.2
Semarang,2018.0,73.61
Semarang,2019.0,74.14
Semarang,2020.0,74.1
Semarang,2021.0,74.24
Semarang,2022.0,74.67
Semarang,2023.0,75.13
Semarang,2024.0,75.67
Seram Bagian Barat,2013.0,61.79
Seram Bagian Barat,2014.0,62.39
Seram Bagian Barat,2015.0,63.02
Seram Bagian Barat,2016.0,63.76
Seram Bagian Barat,2017.0,64.34
Seram Bagian Barat,2018.0,65.14
Seram Bagian Barat,2019.0,65.49
Seram Bagian Barat,2020.0,65.62
Seram Bagian Barat,2021.0,65.83
Seram Bagian Barat,2022.0,66.67
Seram Bagian Barat,2023.0,67.56
Seram Bagian Barat,2024.0,68.39
Seram Bagian Timur,2013.0,58.88
Seram Bagian Timur,2014.0,59.5
Seram Bagian Timur,2015.0,60.27
Seram Bagian Timur,2016.0,61.15
Seram Bagian Timur,2017.0,62.06
Seram Bagian Timur,2018.0,62.98
Seram Bagian Timur,2019.0,63.74
Seram Bagian Timur,2020.0,64.12
Seram Bagian Timur,2021.0,64.3
Seram Bagian Timur,2022.0,65.05
Seram Bagian Timur,2023.0,65.82
Seram Bagian Timur,2024.0,66.24
Serang,2013.0,63.57
Serang,2014.0,63.97
Serang,2015.0,64.61
Serang,2016.0,65.12
Serang,2017.0,65.6
Serang,2018.0,65.93
Serang,2019.0,66.38
Serang,2020.0,66.7
Serang,2021.0,66.82
Serang,2022.0,67.75
Serang,2023.0,68.39
Serang,2024.0,69.03
Serdang Bedagai,2013.0,67.11
Serdang Bedagai,2014.0,67.78
Serdang Bedagai,2015.0,68.01
Serdang Bedagai,2016.0,68.77
Serdang Bedagai,2017.0,69.16
Serdang Bedagai,2018.0,69.69
Serdang Bedagai,2019.0,70.21
Serdang Bedagai,2020.0,70.24
Serdang Bedagai,2021.0,70.56
Serdang Bedagai,2022.0,71.21
Serdang Bedagai,2023.0,71.75
Serdang Bedagai,2024.0,72.47
Seruyan,2013.0,62.81
Seruyan,2014.0,63.49
Seruyan,2015.0,64.77
Seruyan,2016.0,65.4
Seruyan,2017.0,66.14
Seruyan,2018.0,67.04
Seruyan,2019.0,67.57
Seruyan,2020.0,67.58
Seruyan,2021.0,67.67
Seruyan,2022.0,68.24
Seruyan,2023.0,68.68
Seruyan,2024.0,69.05
Siak,2013.0,70.84
Siak,2014.0,71.45
Siak,2015.0,72.17
Siak,2016.0,72.7
Siak,2017.0,73.18
Siak,2018.0,73.73
Siak,2019.0,74.07
Siak,2020.0,73.68
Siak,2021.0,73.98
Siak,2022.0,74.5
Siak,2023.0,74.98
Siak,2024.0,75.45
Sidenreng Rappang,2013.0,67.15
Sidenreng Rappang,2014.0,68.14
Sidenreng Rappang,2015.0,69
Sidenreng Rappang,2016.0,69.39
Sidenreng Rappang,2017.0,69.84
Sidenreng Rappang,2018.0,70.6
Sidenreng Rappang,2019.0,71.05
Sidenreng Rappang,2020.0,71.21
Sidenreng Rappang,2021.0,71.54
Sidenreng Rappang,2022.0,72.06
Sidenreng Rappang,2023.0,72.71
Sidenreng Rappang,2024.0,73.21
Sidoarjo,2013.0,76.39
Sidoarjo,2014.0,76.78
Sidoarjo,2015.0,77.43
Sidoarjo,2016.0,78.17
Sidoarjo,2017.0,78.7
Sidoarjo,2018.0,79.5
Sidoarjo,2019.0,80.05
Sidoarjo,2020.0,80.29
Sidoarjo,2021.0,80.65
Sidoarjo,2022.0,81.02
Sidoarjo,2023.0,81.55
Sidoarjo,2024.0,82.31
Sigi,2013.0,64.1
Sigi,2014.0,64.64
Sigi,2015.0,65.35
Sigi,2016.0,65.95
Sigi,2017.0,66.72
Sigi,2018.0,67.66
Sigi,2019.0,68.16
Sigi,2020.0,68.12
Sigi,2021.0,68.49
Sigi,2022.0,69.05
Sigi,2023.0,69.93
Sigi,2024.0,70.51
Sijunjung,2013.0,64.48
Sijunjung,2014.0,64.95
Sijunjung,2015.0,65.3
Sijunjung,2016.0,66.01
Sijunjung,2017.0,66.6
Sijunjung,2018.0,66.97
Sijunjung,2019.0,67.66
Sijunjung,2020.0,67.74
Sijunjung,2021.0,67.86
Sijunjung,2022.0,68.69
Sijunjung,2023.0,69.65
Sijunjung,2024.0,70.23
Sikka,2013.0,60.84
Sikka,2014.0,61.36
Sikka,2015.0,61.81
Sikka,2016.0,62.42
Sikka,2017.0,63.08
Sikka,2018.0,63.89
Sikka,2019.0,64.75
Sikka,2020.0,65.11
Sikka,2021.0,65.41
Sikka,2022.0,66.06
Sikka,2023.0,66.89
Sikka,2024.0,67.41
Simalungun,2013.0,70.28
Simalungun,2014.0,70.89
Simalungun,2015.0,71.24
Simalungun,2016.0,71.48
Simalungun,2017.0,71.83
Simalungun,2018.0,72.49
Simalungun,2019.0,72.98
Simalungun,2020.0,73.25
Simalungun,2021.0,73.4
Simalungun,2022.0,73.77
Simalungun,2023.0,74.29
Simalungun,2024.0,74.97
Simeulue,2013.0,61.68
Simeulue,2014.0,62.18
Simeulue,2015.0,63.16
Simeulue,2016.0,63.82
Simeulue,2017.0,64.41
Simeulue,2018.0,64.74
Simeulue,2019.0,65.7
Simeulue,2020.0,66.03
Simeulue,2021.0,66.41
Simeulue,2022.0,67.27
Simeulue,2023.0,68.06
Simeulue,2024.0,69.01
Sinjai,2013.0,63.47
Sinjai,2014.0,63.83
Sinjai,2015.0,64.48
Sinjai,2016.0,65.36
Sinjai,2017.0,65.8
Sinjai,2018.0,66.24
Sinjai,2019.0,67.05
Sinjai,2020.0,67.6
Sinjai,2021.0,67.75
Sinjai,2022.0,68.33
Sinjai,2023.0,68.92
Sinjai,2024.0,69.52
Sintang,2013.0,62.64
Sintang,2014.0,63.19
Sintang,2015.0,64.18
Sintang,2016.0,64.78
Sintang,2017.0,65.16
Sintang,2018.0,66.07
Sintang,2019.0,66.7
Sintang,2020.0,66.88
Sintang,2021.0,66.93
Sintang,2022.0,67.86
Sintang,2023.0,68.67
Sintang,2024.0,69.42
Situbondo,2013.0,63.43
Situbondo,2014.0,63.91
Situbondo,2015.0,64.53
Situbondo,2016.0,65.08
Situbondo,2017.0,65.68
Situbondo,2018.0,66.42
Situbondo,2019.0,67.09
Situbondo,2020.0,67.38
Situbondo,2021.0,67.78
Situbondo,2022.0,68.25
Situbondo,2023.0,69.16
Situbondo,2024.0,69.75
Sleman,2013.0,80.26
Sleman,2014.0,80.73
Sleman,2015.0,81.2
Sleman,2016.0,82.15
Sleman,2017.0,82.85
Sleman,2018.0,83.42
Sleman,2019.0,83.85
Sleman,2020.0,83.84
Sleman,2021.0,84
Sleman,2022.0,84.31
Sleman,2023.0,84.77
Sleman,2024.0,85.61
Solok,2013.0,66.15
Solok,2014.0,66.44
Solok,2015.0,67.12
Solok,2016.0,67.67
Solok,2017.0,67.86
Solok,2018.0,68.6
Solok,2019.0,69.08
Solok,2020.0,69.08
Solok,2021.0,69.24
Solok,2022.0,70.02
Solok,2023.0,70.63
Solok,2024.0,71.02
Solok Selatan,2013.0,65.86
Solok Selatan,2014.0,66.29
Solok Selatan,2015.0,67.09
Solok Selatan,2016.0,67.47
Solok Selatan,2017.0,67.81
Solok Selatan,2018.0,68.45
Solok Selatan,2019.0,68.94
Solok Selatan,2020.0,69.04
Solok Selatan,2021.0,69.23
Solok Selatan,2022.0,69.71
Solok Selatan,2023.0,70.58
Solok Selatan,2024.0,71.5
Soppeng,2013.0,64.43
Soppeng,2014.0,64.74
Soppeng,2015.0,65.33
Soppeng,2016.0,65.95
Soppeng,2017.0,66.67
Soppeng,2018.0,67.6
Soppeng,2019.0,68.26
Soppeng,2020.0,68.67
Soppeng,2021.0,68.99
Soppeng,2022.0,69.7
Soppeng,2023.0,70.58
Soppeng,2024.0,71.39
Sorong,2013.0,60.86
Sorong,2014.0,61.23
Sorong,2015.0,61.86
Sorong,2016.0,62.42
Sorong,2017.0,63.42
Sorong,2018.0,64.32
Sorong,2019.0,65.29
Sorong,2020.0,65.74
Sorong,2021.0,65.77
Sorong,2022.0,66.69
Sorong,2023.0,67.49
Sorong,2024.0,68.29
Sorong Selatan,2013.0,57.73
Sorong Selatan,2014.0,58.24
Sorong Selatan,2015.0,58.6
Sorong Selatan,2016.0,59.2
Sorong Selatan,2017.0,60.19
Sorong Selatan,2018.0,61.01
Sorong Selatan,2019.0,61.93
Sorong Selatan,2020.0,62.42
Sorong Selatan,2021.0,62.46
Sorong Selatan,2022.0,63.08
Sorong Selatan,2023.0,63.94
Sorong Selatan,2024.0,64.5
Sragen,2013.0,69.95
Sragen,2014.0,70.52
Sragen,2015.0,71.1
Sragen,2016.0,71.43
Sragen,2017.0,72.4
Sragen,2018.0,72.96
Sragen,2019.0,73.43
Sragen,2020.0,73.95
Sragen,2021.0,74.08
Sragen,2022.0,74.65
Sragen,2023.0,75.1
Sragen,2024.0,75.53
Subang,2013.0,65.48
Subang,2014.0,65.8
Subang,2015.0,66.52
Subang,2016.0,67.14
Subang,2017.0,67.73
Subang,2018.0,68.31
Subang,2019.0,68.69
Subang,2020.0,68.95
Subang,2021.0,69.13
Subang,2022.0,69.87
Subang,2023.0,70.7
Subang,2024.0,71.36
Sukabumi,2013.0,63.63
Sukabumi,2014.0,64.07
Sukabumi,2015.0,64.44
Sukabumi,2016.0,65.13
Sukabumi,2017.0,65.49
Sukabumi,2018.0,66.05
Sukabumi,2019.0,66.87
Sukabumi,2020.0,66.88
Sukabumi,2021.0,67.07
Sukabumi,2022.0,67.64
Sukabumi,2023.0,68.49
Sukabumi,2024.0,68.97
Sukamara,2013.0,63.92
Sukamara,2014.0,64.44
Sukamara,2015.0,65.8
Sukamara,2016.0,66.4
Sukamara,2017.0,66.98
Sukamara,2018.0,67.52
Sukamara,2019.0,67.95
Sukamara,2020.0,68.03
Sukamara,2021.0,68.27
Sukamara,2022.0,68.94
Sukamara,2023.0,69.44
Sukamara,2024.0,69.85
Sukoharjo,2013.0,73.22
Sukoharjo,2014.0,73.76
Sukoharjo,2015.0,74.53
Sukoharjo,2016.0,75.06
Sukoharjo,2017.0,75.56
Sukoharjo,2018.0,76.07
Sukoharjo,2019.0,76.84
Sukoharjo,2020.0,76.98
Sukoharjo,2021.0,77.13
Sukoharjo,2022.0,77.94
Sukoharjo,2023.0,78.65
Sukoharjo,2024.0,79.3
Sumba Barat,2013.0,60.55
Sumba Barat,2014.0,60.9
Sumba Barat,2015.0,61.36
Sumba Barat,2016.0,61.85
Sumba Barat,2017.0,62.3
Sumba Barat,2018.0,62.91
Sumba Barat,2019.0,63.56
Sumba Barat,2020.0,63.53
Sumba Barat,2021.0,63.83
Sumba Barat,2022.0,64.43
Sumba Barat,2023.0,65.22
Sumba Barat,2024.0,66.06
Sumba Barat Daya,2013.0,59.26
Sumba Barat Daya,2014.0,59.9
Sumba Barat Daya,2015.0,60.53
Sumba Barat Daya,2016.0,61.31
Sumba Barat Daya,2017.0,61.46
Sumba Barat Daya,2018.0,61.89
Sumba Barat Daya,2019.0,62.6
Sumba Barat Daya,2020.0,62.28
Sumba Barat Daya,2021.0,62.29
Sumba Barat Daya,2022.0,63.15
Sumba Barat Daya,2023.0,63.74
Sumba Barat Daya,2024.0,64.27
Sumba Tengah,2013.0,57.25
Sumba Tengah,2014.0,57.6
Sumba Tengah,2015.0,57.91
Sumba Tengah,2016.0,58.52
Sumba Tengah,2017.0,59.39
Sumba Tengah,2018.0,60.07
Sumba Tengah,2019.0,61.01
Sumba Tengah,2020.0,61.53
Sumba Tengah,2021.0,61.8
Sumba Tengah,2022.0,62.71
Sumba Tengah,2023.0,63.48
Sumba Tengah,2024.0,64.31
Sumba Timur,2013.0,61.44
Sumba Timur,2014.0,62.04
Sumba Timur,2015.0,62.54
Sumba Timur,2016.0,63.22
Sumba Timur,2017.0,64.19
Sumba Timur,2018.0,64.65
Sumba Timur,2019.0,65.34
Sumba Timur,2020.0,65.52
Sumba Timur,2021.0,65.74
Sumba Timur,2022.0,66.17
Sumba Timur,2023.0,67.05
Sumba Timur,2024.0,67.68
Sumbawa,2013.0,62.44
Sumbawa,2014.0,62.88
Sumbawa,2015.0,63.91
Sumbawa,2016.0,64.89
Sumbawa,2017.0,65.84
Sumbawa,2018.0,66.77
Sumbawa,2019.0,67.6
Sumbawa,2020.0,67.61
Sumbawa,2021.0,68.01
Sumbawa,2022.0,68.89
Sumbawa,2023.0,69.87
Sumbawa,2024.0,70.55
Sumbawa Barat,2013.0,66.86
Sumbawa Barat,2014.0,67.19
Sumbawa Barat,2015.0,68.38
Sumbawa Barat,2016.0,69.26
Sumbawa Barat,2017.0,70.08
Sumbawa Barat,2018.0,70.71
Sumbawa Barat,2019.0,71.52
Sumbawa Barat,2020.0,71.63
Sumbawa Barat,2021.0,71.85
Sumbawa Barat,2022.0,72.65
Sumbawa Barat,2023.0,73.17
Sumbawa Barat,2024.0,73.86
Sumedang,2013.0,68.47
Sumedang,2014.0,68.76
Sumedang,2015.0,69.29
Sumedang,2016.0,69.45
Sumedang,2017.0,70.07
Sumedang,2018.0,70.99
Sumedang,2019.0,71.46
Sumedang,2020.0,71.64
Sumedang,2021.0,71.8
Sumedang,2022.0,72.69
Sumedang,2023.0,73.18
Sumedang,2024.0,73.73
Sumenep,2013.0,60.84
Sumenep,2014.0,61.43
Sumenep,2015.0,62.38
Sumenep,2016.0,63.42
Sumenep,2017.0,64.28
Sumenep,2018.0,65.25
Sumenep,2019.0,66.22
Sumenep,2020.0,66.43
Sumenep,2021.0,67.04
Sumenep,2022.0,67.87
Sumenep,2023.0,68.61
Sumenep,2024.0,69.26
Supiori,2013.0,59.4
Supiori,2014.0,59.7
Supiori,2015.0,60.09
Supiori,2016.0,60.59
Supiori,2017.0,61.23
Supiori,2018.0,61.84
Supiori,2019.0,62.3
Supiori,2020.0,62.3
Supiori,2021.0,62.72
Supiori,2022.0,63.65
Supiori,2023.0,64.61
Supiori,2024.0,65.15
Tabalong,2013.0,68.08
Tabalong,2014.0,68.36
Tabalong,2015.0,69.35
Tabalong,2016.0,70.07
Tabalong,2017.0,70.76
Tabalong,2018.0,71.14
Tabalong,2019.0,71.78
Tabalong,2020.0,72.19
Tabalong,2021.0,72.6
Tabalong,2022.0,73.13
Tabalong,2023.0,73.85
Tabalong,2024.0,74.41
Tabanan,2013.0,72.31
Tabanan,2014.0,72.68
Tabanan,2015.0,73.54
Tabanan,2016.0,74.19
Tabanan,2017.0,74.86
Tabanan,2018.0,75.45
Tabanan,2019.0,76.16
Tabanan,2020.0,76.17
Tabanan,2021.0,76.45
Tabanan,2022.0,76.75
Tabanan,2023.0,77.43
Tabanan,2024.0,78.42
Takalar,2013.0,62.58
Takalar,2014.0,63.53
Takalar,2015.0,64.07
Takalar,2016.0,64.96
Takalar,2017.0,65.48
Takalar,2018.0,66.07
Takalar,2019.0,66.94
Takalar,2020.0,67.31
Takalar,2021.0,67.72
Takalar,2022.0,68.31
Takalar,2023.0,68.9
Takalar,2024.0,69.47
Tambrauw,2013.0,48.69
Tambrauw,2014.0,49.4
Tambrauw,2015.0,49.77
Tambrauw,2016.0,50.35
Tambrauw,2017.0,51.01
Tambrauw,2018.0,51.95
Tambrauw,2019.0,52.9
Tambrauw,2020.0,53.45
Tambrauw,2021.0,53.71
Tambrauw,2022.0,54.63
Tambrauw,2023.0,55.55
Tambrauw,2024.0,56.32
Tana Tidung,2013.0,63.79
Tana Tidung,2014.0,64.7
Tana Tidung,2015.0,64.92
Tana Tidung,2016.0,65.64
Tana Tidung,2017.0,66.26
Tana Tidung,2018.0,67.05
Tana Tidung,2019.0,67.79
Tana Tidung,2020.0,66.97
Tana Tidung,2021.0,67.76
Tana Tidung,2022.0,68.6
Tana Tidung,2023.0,69.2
Tana Tidung,2024.0,70.08
Tana Toraja,2013.0,64.55
Tana Toraja,2014.0,65.08
Tana Toraja,2015.0,65.75
Tana Toraja,2016.0,66.25
Tana Toraja,2017.0,66.82
Tana Toraja,2018.0,67.66
Tana Toraja,2019.0,68.25
Tana Toraja,2020.0,68.75
Tana Toraja,2021.0,69.49
Tana Toraja,2022.0,69.88
Tana Toraja,2023.0,70.73
Tana Toraja,2024.0,71.67
Tanah Bumbu,2013.0,66.51
Tanah Bumbu,2014.0,66.94
Tanah Bumbu,2015.0,67.58
Tanah Bumbu,2016.0,68.28
Tanah Bumbu,2017.0,69.12
Tanah Bumbu,2018.0,70.05
Tanah Bumbu,2019.0,70.5
Tanah Bumbu,2020.0,70.71
Tanah Bumbu,2021.0,71
Tanah Bumbu,2022.0,71.79
Tanah Bumbu,2023.0,72.31
Tanah Bumbu,2024.0,72.95
Tanah Datar,2013.0,68.12
Tanah Datar,2014.0,68.51
Tanah Datar,2015.0,69.49
Tanah Datar,2016.0,70.11
Tanah Datar,2017.0,70.37
Tanah Datar,2018.0,71.25
Tanah Datar,2019.0,72.14
Tanah Datar,2020.0,72.33
Tanah Datar,2021.0,72.46
Tanah Datar,2022.0,73.29
Tanah Datar,2023.0,73.98
Tanah Datar,2024.0,74.9
Tanah Laut,2013.0,66.11
Tanah Laut,2014.0,66.5
Tanah Laut,2015.0,66.99
Tanah Laut,2016.0,67.44
Tanah Laut,2017.0,68
Tanah Laut,2018.0,68.49
Tanah Laut,2019.0,69.04
Tanah Laut,2020.0,69.38
Tanah Laut,2021.0,69.87
Tanah Laut,2022.0,70.35
Tanah Laut,2023.0,70.98
Tanah Laut,2024.0,71.43
Tangerang,2013.0,69.28
Tangerang,2014.0,69.57
Tangerang,2015.0,70.05
Tangerang,2016.0,70.44
Tangerang,2017.0,70.97
Tangerang,2018.0,71.59
Tangerang,2019.0,71.93
Tangerang,2020.0,71.92
Tangerang,2021.0,72.29
Tangerang,2022.0,72.97
Tangerang,2023.0,73.43
Tangerang,2024.0,74.09
Tanggamus,2013.0,61.89
Tanggamus,2014.0,62.67
Tanggamus,2015.0,63.66
Tanggamus,2016.0,64.41
Tanggamus,2017.0,64.94
Tanggamus,2018.0,65.67
Tanggamus,2019.0,66.37
Tanggamus,2020.0,66.42
Tanggamus,2021.0,66.65
Tanggamus,2022.0,67.22
Tanggamus,2023.0,67.86
Tanggamus,2024.0,68.52
Tanjung Jabung Barat,2013.0,63.54
Tanjung Jabung Barat,2014.0,64.04
Tanjung Jabung Barat,2015.0,65.03
Tanjung Jabung Barat,2016.0,65.91
Tanjung Jabung Barat,2017.0,66.15
Tanjung Jabung Barat,2018.0,67.13
Tanjung Jabung Barat,2019.0,67.54
Tanjung Jabung Barat,2020.0,67.54
Tanjung Jabung Barat,2021.0,68.16
Tanjung Jabung Barat,2022.0,68.79
Tanjung Jabung Barat,2023.0,69.35
Tanjung Jabung Barat,2024.0,69.93
