country,tahun,provinsi,kota_kabupaten,stunting,life_expectancy,hdi,level
Indonesia,2015,Sulawesi Tengah,,,67.26,66.76,provinsi
Indonesia,2016,Sulawesi Tengah,,,67.31,67.47,provinsi
Indonesia,2017,Sulawesi Tengah,,,67.32,68.11,provinsi
Indonesia,2018,Sulawesi Tengah,,,67.78,68.88,provinsi
Indonesia,2019,Sulawesi Tengah,,"31,16",68.23,69.5,provinsi
Indonesia,2020,Sulawesi Tengah,,"29,66",68.69,69.55,provinsi
Indonesia,2021,Sulawesi Tengah,,"29,7",68.83,69.79,provinsi
Indonesia,2022,Sulawesi Tengah,,"28,2",68.93,70.28,provinsi
Indonesia,2023,Sulawesi Tengah,,"27,2",69.17,70.95,provinsi
Indonesia,2024,Sulawesi Tengah,,"26,1",69.42,71.56,provinsi
Indonesia,2013,Sulawesi Tenggara,,,70.28,67.55,provinsi
Indonesia,2014,Sulawesi Tenggara,,,70.39,68.07,provinsi
Indonesia,2015,Sulawesi Tenggara,,,70.44,68.75,provinsi
Indonesia,2016,Sulawesi Tenggara,,,70.46,69.31,provinsi
Indonesia,2017,Sulawesi Tenggara,,,70.47,69.86,provinsi
Indonesia,2018,Sulawesi Tenggara,,,70.72,70.61,provinsi
Indonesia,2019,Sulawesi Tenggara,,"31,44",70.97,71.2,provinsi
Indonesia,2020,Sulawesi Tenggara,,"29,76",71.22,71.45,provinsi
Indonesia,2021,Sulawesi Tenggara,,"30,2",71.27,71.66,provinsi
Indonesia,2022,Sulawesi Tenggara,,"27,7",71.37,72.23,provinsi
Indonesia,2023,Sulawesi Tenggara,,30,71.47,72.79,provinsi
Indonesia,2024,Sulawesi Tenggara,,"26,1",71.6,73.48,provinsi
Indonesia,2013,Sulawesi Utara,,,70.86,69.49,provinsi
Indonesia,2014,Sulawesi Utara,,,70.94,69.96,provinsi
Indonesia,2015,Sulawesi Utara,,,70.99,70.39,provinsi
Indonesia,2016,Sulawesi Utara,,,71.02,71.05,provinsi
Indonesia,2017,Sulawesi Utara,,,71.04,71.66,provinsi
Indonesia,2018,Sulawesi Utara,,,71.26,72.2,provinsi
Indonesia,2019,Sulawesi Utara,,"21,18",71.58,72.99,provinsi
Indonesia,2020,Sulawesi Utara,,"19,73",71.69,72.93,provinsi
Indonesia,2021,Sulawesi Utara,,"21,6",71.76,73.3,provinsi
Indonesia,2022,Sulawesi Utara,,"20,5",72.08,73.81,provinsi
Indonesia,2023,Sulawesi Utara,,"21,3",72.4,74.36,provinsi
Indonesia,2024,Sulawesi Utara,,"20,8",72.69,75.03,provinsi
Indonesia,2013,Sumatera Barat,,,68.21,68.91,provinsi
Indonesia,2014,Sumatera Barat,,,68.32,69.36,provinsi
Indonesia,2015,Sumatera Barat,,,68.66,69.98,provinsi
Indonesia,2016,Sumatera Barat,,,68.73,70.73,provinsi
Indonesia,2017,Sumatera Barat,,,68.78,71.24,provinsi
Indonesia,2018,Sumatera Barat,,,69.01,71.73,provinsi
Indonesia,2019,Sumatera Barat,,"27,47",69.31,72.39,provinsi
Indonesia,2020,Sumatera Barat,,"26,71",69.47,72.38,provinsi
Indonesia,2021,Sumatera Barat,,"23,3",69.59,72.65,provinsi
Indonesia,2022,Sumatera Barat,,35,69.9,73.26,provinsi
Indonesia,2023,Sumatera Barat,,"23,6",70.19,73.75,provinsi
Indonesia,2024,Sumatera Barat,,"24,9",70.33,74.49,provinsi
Indonesia,2013,Sumatera Selatan,,,68.84,66.16,provinsi
Indonesia,2014,Sumatera Selatan,,,68.93,66.75,provinsi
Indonesia,2015,Sumatera Selatan,,,69.14,67.46,provinsi
Indonesia,2016,Sumatera Selatan,,,69.16,68.24,provinsi
Indonesia,2017,Sumatera Selatan,,,69.18,68.86,provinsi
Indonesia,2018,Sumatera Selatan,,,69.41,69.39,provinsi
Indonesia,2019,Sumatera Selatan,,"28,98",69.65,70.02,provinsi
Indonesia,2020,Sumatera Selatan,,"28,68",69.88,70.01,provinsi
Indonesia,2021,Sumatera Selatan,,"24,8",69.98,70.24,provinsi
Indonesia,2022,Sumatera Selatan,,"27,2",70.32,70.9,provinsi
Indonesia,2023,Sumatera Selatan,,"20,2",70.66,71.62,provinsi
Indonesia,2024,Sumatera Selatan,,"15,9",70.93,72.3,provinsi
Indonesia,2013,Sumatera Utara,,,67.94,68.36,provinsi
Indonesia,2014,Sumatera Utara,,,68.04,68.87,provinsi
Indonesia,2015,Sumatera Utara,,,68.29,69.51,provinsi
Indonesia,2016,Sumatera Utara,,,68.33,70,provinsi
Indonesia,2017,Sumatera Utara,,,68.37,70.57,provinsi
Indonesia,2018,Sumatera Utara,,,68.61,71.18,provinsi
Indonesia,2019,Sumatera Utara,,"30,11",68.95,71.74,provinsi
Indonesia,2020,Sumatera Utara,,"28,7",69.1,71.77,provinsi
Indonesia,2021,Sumatera Utara,,"25,8",69.23,72,provinsi
Indonesia,2022,Sumatera Utara,,"21,1",69.61,72.71,provinsi
Indonesia,2023,Sumatera Utara,,"18,9",69.98,73.37,provinsi
Indonesia,2024,Sumatera Utara,,22,70.28,74.02,provinsi
Indonesia,2013,Aceh,Aceh Barat,,67.3,66.86,kota
Indonesia,2014,Aceh,Aceh Barat,,67.33,67.31,kota
Indonesia,2015,Aceh,Aceh Barat,,67.49,68.41,kota
Indonesia,2016,Aceh,Aceh Barat,,67.56,69.26,kota
Indonesia,2017,Aceh,Aceh Barat,,67.62,70.2,kota
Indonesia,2018,Aceh,Aceh Barat,,67.72,70.47,kota
Indonesia,2019,Aceh,Aceh Barat,40.79,67.93,71.22,kota
Indonesia,2020,Aceh,Aceh Barat,,67.98,71.38,kota
Indonesia,2021,Aceh,Aceh Barat,27.4,67.99,71.67,kota
Indonesia,2022,Aceh,Aceh Barat,30.4,68.19,72.34,kota
Indonesia,2023,Aceh,Aceh Barat,33.4,68.34,72.88,kota
Indonesia,2024,Aceh,Aceh Barat,25.6,68.48,73.69,kota
Indonesia,2013,Aceh,Aceh Barat Daya,,63.69,62.62,kota
Indonesia,2014,Aceh,Aceh Barat Daya,,63.72,63.08,kota
Indonesia,2015,Aceh,Aceh Barat Daya,,64.2,63.77,kota
Indonesia,2016,Aceh,Aceh Barat Daya,,64.35,64.57,kota
Indonesia,2017,Aceh,Aceh Barat Daya,,64.51,65.09,kota
Indonesia,2018,Aceh,Aceh Barat Daya,,64.65,65.67,kota
Indonesia,2019,Aceh,Aceh Barat Daya,34.03,64.91,66.56,kota
Indonesia,2020,Aceh,Aceh Barat Daya,,65.0,66.75,kota
Indonesia,2021,Aceh,Aceh Barat Daya,33.2,65.06,66.99,kota
Indonesia,2022,Aceh,Aceh Barat Daya,35.2,65.3,67.41,kota
Indonesia,2023,Aceh,Aceh Barat Daya,27.9,65.48,68.07,kota
Indonesia,2024,Aceh,Aceh Barat Daya,36.2,65.65,68.75,kota
Indonesia,2013,Aceh,Aceh Besar,,69.44,70.61,kota
Indonesia,2014,Aceh,Aceh Besar,,69.46,71.06,kota
Indonesia,2015,Aceh,Aceh Besar,,69.47,71.7,kota
Indonesia,2016,Aceh,Aceh Besar,,69.49,71.75,kota
Indonesia,2017,Aceh,Aceh Besar,,69.52,72.0,kota
Indonesia,2018,Aceh,Aceh Besar,,69.59,72.73,kota
Indonesia,2019,Aceh,Aceh Besar,43.36,69.77,73.55,kota
Indonesia,2020,Aceh,Aceh Besar,,69.78,73.56,kota
Indonesia,2021,Aceh,Aceh Besar,32.4,69.79,73.58,kota
Indonesia,2022,Aceh,Aceh Besar,27.0,69.99,74.0,kota
Indonesia,2023,Aceh,Aceh Besar,30.1,70.14,74.53,kota
Indonesia,2024,Aceh,Aceh Besar,32.3,70.29,75.13,kota
Indonesia,2013,Aceh,Aceh Jaya,,66.45,66.92,kota
Indonesia,2014,Aceh,Aceh Jaya,,66.48,67.3,kota
Indonesia,2015,Aceh,Aceh Jaya,,66.63,67.53,kota
Indonesia,2016,Aceh,Aceh Jaya,,66.7,67.7,kota
Indonesia,2017,Aceh,Aceh Jaya,,66.77,68.07,kota
Indonesia,2018,Aceh,Aceh Jaya,,66.88,68.83,kota
Indonesia,2019,Aceh,Aceh Jaya,44.82,67.11,69.74,kota
Indonesia,2020,Aceh,Aceh Jaya,,67.16,69.75,kota
Indonesia,2021,Aceh,Aceh Jaya,33.7,67.19,69.84,kota
Indonesia,2022,Aceh,Aceh Jaya,19.9,67.4,70.36,kota
Indonesia,2023,Aceh,Aceh Jaya,34.0,67.55,70.88,kota
Indonesia,2024,Aceh,Aceh Jaya,31.0,67.69,71.83,kota
Indonesia,2013,Aceh,Aceh Selatan,,63.16,62.27,kota
Indonesia,2014,Aceh,Aceh Selatan,,63.18,62.35,kota
Indonesia,2015,Aceh,Aceh Selatan,,63.61,63.28,kota
Indonesia,2016,Aceh,Aceh Selatan,,63.75,64.13,kota
Indonesia,2017,Aceh,Aceh Selatan,,63.89,65.03,kota
Indonesia,2018,Aceh,Aceh Selatan,,64.02,65.92,kota
Indonesia,2019,Aceh,Aceh Selatan,31.15,64.27,66.9,kota
Indonesia,2020,Aceh,Aceh Selatan,,64.35,67.12,kota
Indonesia,2021,Aceh,Aceh Selatan,27.3,64.4,67.44,kota
Indonesia,2022,Aceh,Aceh Selatan,34.8,64.64,67.87,kota
Indonesia,2023,Aceh,Aceh Selatan,40.2,64.81,68.44,kota
Indonesia,2024,Aceh,Aceh Selatan,34.2,64.97,69.1,kota
Indonesia,2013,Aceh,Aceh Singkil,,66.91,64.87,kota
Indonesia,2014,Aceh,Aceh Singkil,,66.94,65.27,kota
Indonesia,2015,Aceh,Aceh Singkil,,66.97,66.05,kota
Indonesia,2016,Aceh,Aceh Singkil,,67.02,66.96,kota
Indonesia,2017,Aceh,Aceh Singkil,,67.07,67.37,kota
Indonesia,2018,Aceh,Aceh Singkil,,67.16,68.02,kota
Indonesia,2019,Aceh,Aceh Singkil,37.28,67.36,68.91,kota
Indonesia,2020,Aceh,Aceh Singkil,,67.39,68.94,kota
Indonesia,2021,Aceh,Aceh Singkil,29.6,67.43,69.22,kota
Indonesia,2022,Aceh,Aceh Singkil,34.0,67.65,69.62,kota
Indonesia,2023,Aceh,Aceh Singkil,34.1,67.78,70.14,kota
Indonesia,2024,Aceh,Aceh Singkil,34.2,67.89,70.75,kota
Indonesia,2013,Aceh,Aceh Tamiang,,68.66,65.56,kota
Indonesia,2014,Aceh,Aceh Tamiang,,68.67,66.09,kota
Indonesia,2015,Aceh,Aceh Tamiang,,68.99,67.03,kota
Indonesia,2016,Aceh,Aceh Tamiang,,69.08,67.41,kota
Indonesia,2017,Aceh,Aceh Tamiang,,69.16,67.99,kota
Indonesia,2018,Aceh,Aceh Tamiang,,69.28,68.45,kota
Indonesia,2019,Aceh,Aceh Tamiang,38.68,69.52,69.23,kota
Indonesia,2020,Aceh,Aceh Tamiang,,69.58,69.24,kota
Indonesia,2021,Aceh,Aceh Tamiang,30.8,69.63,69.48,kota
Indonesia,2022,Aceh,Aceh Tamiang,27.4,69.87,70.43,kota
Indonesia,2023,Aceh,Aceh Tamiang,35.9,70.04,71.35,kota
Indonesia,2024,Aceh,Aceh Tamiang,27.4,70.21,72.32,kota
Indonesia,2013,Aceh,Aceh Tengah,,68.35,70.51,kota
Indonesia,2014,Aceh,Aceh Tengah,,68.38,70.96,kota
Indonesia,2015,Aceh,Aceh Tengah,,68.44,71.51,kota
Indonesia,2016,Aceh,Aceh Tengah,,68.48,72.04,kota
Indonesia,2017,Aceh,Aceh Tengah,,68.53,72.19,kota
Indonesia,2018,Aceh,Aceh Tengah,,68.62,72.64,kota
Indonesia,2019,Aceh,Aceh Tengah,42.87,68.82,73.14,kota
Indonesia,2020,Aceh,Aceh Tengah,,68.85,73.24,kota
Indonesia,2021,Aceh,Aceh Tengah,34.3,68.86,73.37,kota
Indonesia,2022,Aceh,Aceh Tengah,32.0,69.05,73.95,kota
Indonesia,2023,Aceh,Aceh Tengah,23.6,69.18,74.6,kota
Indonesia,2024,Aceh,Aceh Tengah,31.4,69.3,75.41,kota
Indonesia,2013,Aceh,Aceh Tenggara,,67.03,65.55,kota
Indonesia,2014,Aceh,Aceh Tenggara,,67.07,65.9,kota
Indonesia,2015,Aceh,Aceh Tenggara,,67.4,66.77,kota
Indonesia,2016,Aceh,Aceh Tenggara,,67.51,67.48,kota
Indonesia,2017,Aceh,Aceh Tenggara,,67.62,68.09,kota
Indonesia,2018,Aceh,Aceh Tenggara,,67.77,68.67,kota
Indonesia,2019,Aceh,Aceh Tenggara,42.83,68.04,69.36,kota
Indonesia,2020,Aceh,Aceh Tenggara,,68.14,69.37,kota
Indonesia,2021,Aceh,Aceh Tenggara,34.1,68.22,69.44,kota
Indonesia,2022,Aceh,Aceh Tenggara,36.7,68.48,70.32,kota
Indonesia,2023,Aceh,Aceh Tenggara,32.9,68.65,71.05,kota
Indonesia,2024,Aceh,Aceh Tenggara,30.9,68.78,71.7,kota
Indonesia,2013,Aceh,Aceh Timur,,68.05,63.27,kota
Indonesia,2014,Aceh,Aceh Timur,,68.06,63.57,kota
Indonesia,2015,Aceh,Aceh Timur,,68.2,64.55,kota
Indonesia,2016,Aceh,Aceh Timur,,68.26,65.42,kota
Indonesia,2017,Aceh,Aceh Timur,,68.33,66.32,kota
Indonesia,2018,Aceh,Aceh Timur,,68.44,66.82,kota
Indonesia,2019,Aceh,Aceh Timur,25.5,68.67,67.39,kota
Indonesia,2020,Aceh,Aceh Timur,,68.72,67.63,kota
Indonesia,2021,Aceh,Aceh Timur,38.2,68.74,67.83,kota
Indonesia,2022,Aceh,Aceh Timur,33.6,68.94,68.72,kota
Indonesia,2023,Aceh,Aceh Timur,29.7,69.07,69.32,kota
Indonesia,2024,Aceh,Aceh Timur,36.7,69.18,69.87,kota
Indonesia,2013,Aceh,Aceh Utara,,68.41,65.36,kota
Indonesia,2014,Aceh,Aceh Utara,,68.42,65.93,kota
Indonesia,2015,Aceh,Aceh Utara,,68.48,66.85,kota
Indonesia,2016,Aceh,Aceh Utara,,68.51,67.19,kota
Indonesia,2017,Aceh,Aceh Utara,,68.54,67.67,kota
Indonesia,2018,Aceh,Aceh Utara,,68.61,68.36,kota
Indonesia,2019,Aceh,Aceh Utara,42.64,68.79,69.22,kota
Indonesia,2020,Aceh,Aceh Utara,,68.8,69.33,kota
Indonesia,2021,Aceh,Aceh Utara,38.8,68.81,69.46,kota
Indonesia,2022,Aceh,Aceh Utara,38.3,69.01,70.22,kota
Indonesia,2023,Aceh,Aceh Utara,25.2,69.15,70.87,kota
Indonesia,2024,Aceh,Aceh Utara,19.2,69.28,71.7,kota
Indonesia,2013,Aceh,Bener Meriah,,68.62,69.74,kota
Indonesia,2014,Aceh,Bener Meriah,,68.64,70.0,kota
Indonesia,2015,Aceh,Bener Meriah,,68.79,70.62,kota
Indonesia,2016,Aceh,Bener Meriah,,68.85,71.42,kota
Indonesia,2017,Aceh,Bener Meriah,,68.9,71.89,kota
Indonesia,2018,Aceh,Bener Meriah,,68.99,72.14,kota
Indonesia,2019,Aceh,Bener Meriah,28.15,69.19,72.97,kota
Indonesia,2020,Aceh,Bener Meriah,,69.22,72.98,kota
Indonesia,2021,Aceh,Bener Meriah,40.0,69.26,73.27,kota
Indonesia,2022,Aceh,Bener Meriah,37.0,69.48,73.9,kota
Indonesia,2023,Aceh,Bener Meriah,32.2,69.64,74.49,kota
Indonesia,2024,Aceh,Bener Meriah,32.8,69.79,75.01,kota
Indonesia,2013,Aceh,Bireuen,,70.34,68.23,kota
Indonesia,2014,Aceh,Bireuen,,70.35,68.71,kota
Indonesia,2015,Aceh,Bireuen,,70.64,69.77,kota
Indonesia,2016,Aceh,Bireuen,,70.72,70.21,kota
Indonesia,2017,Aceh,Bireuen,,70.8,71.11,kota
Indonesia,2018,Aceh,Bireuen,,70.92,71.37,kota
Indonesia,2019,Aceh,Bireuen,32.88,71.16,72.27,kota
Indonesia,2020,Aceh,Bireuen,,71.22,72.28,kota
Indonesia,2021,Aceh,Bireuen,24.3,71.26,72.33,kota
Indonesia,2022,Aceh,Bireuen,23.4,71.48,73.16,kota
Indonesia,2023,Aceh,Bireuen,32.9,71.66,73.63,kota
Indonesia,2024,Aceh,Bireuen,27.1,71.83,74.45,kota
Indonesia,2013,Aceh,Gayo Lues,,64.42,63.22,kota
Indonesia,2014,Aceh,Gayo Lues,,64.44,63.34,kota
Indonesia,2015,Aceh,Gayo Lues,,64.77,63.67,kota
Indonesia,2016,Aceh,Gayo Lues,,64.88,64.26,kota
Indonesia,2017,Aceh,Gayo Lues,,64.98,65.01,kota
Indonesia,2018,Aceh,Gayo Lues,,65.12,65.88,kota
Indonesia,2019,Aceh,Gayo Lues,29.16,65.38,66.87,kota
Indonesia,2020,Aceh,Gayo Lues,,65.47,67.22,kota
Indonesia,2021,Aceh,Gayo Lues,42.9,65.53,67.56,kota
Indonesia,2022,Aceh,Gayo Lues,34.6,65.77,68.25,kota
Indonesia,2023,Aceh,Gayo Lues,15.4,65.92,68.93,kota
Indonesia,2024,Aceh,Gayo Lues,20.6,66.03,69.83,kota
Indonesia,2013,Aceh,Kota Banda Aceh,,70.79,81.84,kota
Indonesia,2014,Aceh,Kota Banda Aceh,,70.8,82.22,kota
Indonesia,2015,Aceh,Kota Banda Aceh,,70.89,83.25,kota
Indonesia,2016,Aceh,Kota Banda Aceh,,70.92,83.73,kota
Indonesia,2017,Aceh,Kota Banda Aceh,,70.96,83.95,kota
Indonesia,2018,Aceh,Kota Banda Aceh,,71.1,84.37,kota
Indonesia,2019,Aceh,Kota Banda Aceh,27.86,71.36,85.07,kota
Indonesia,2020,Aceh,Kota Banda Aceh,,71.45,85.41,kota
Indonesia,2021,Aceh,Kota Banda Aceh,23.4,71.52,85.71,kota
Indonesia,2022,Aceh,Kota Banda Aceh,25.1,71.79,86.28,kota
Indonesia,2023,Aceh,Kota Banda Aceh,21.7,72.02,86.69,kota
Indonesia,2024,Aceh,Kota Banda Aceh,23.7,72.17,87.17,kota
Indonesia,2013,Aceh,Kota Langsa,,68.78,73.4,kota
Indonesia,2014,Aceh,Kota Langsa,,68.79,73.81,kota
Indonesia,2015,Aceh,Kota Langsa,,68.94,74.74,kota
Indonesia,2016,Aceh,Kota Langsa,,69.0,75.41,kota
Indonesia,2017,Aceh,Kota Langsa,,69.06,75.89,kota
Indonesia,2018,Aceh,Kota Langsa,,69.16,76.34,kota
Indonesia,2019,Aceh,Kota Langsa,35.44,69.37,77.16,kota
Indonesia,2020,Aceh,Kota Langsa,,69.42,77.17,kota
Indonesia,2021,Aceh,Kota Langsa,25.5,69.43,77.44,kota
Indonesia,2022,Aceh,Kota Langsa,22.1,69.63,77.82,kota
Indonesia,2023,Aceh,Kota Langsa,25.6,69.78,78.36,kota
Indonesia,2024,Aceh,Kota Langsa,15.6,69.92,78.81,kota
Indonesia,2013,Aceh,Kota Lhokseumawe,,70.61,74.13,kota
Indonesia,2014,Aceh,Kota Lhokseumawe,,70.62,74.44,kota
Indonesia,2015,Aceh,Kota Lhokseumawe,,70.96,75.11,kota
Indonesia,2016,Aceh,Kota Lhokseumawe,,71.05,75.78,kota
Indonesia,2017,Aceh,Kota Lhokseumawe,,71.14,76.34,kota
Indonesia,2018,Aceh,Kota Lhokseumawe,,71.27,76.62,kota
Indonesia,2019,Aceh,Kota Lhokseumawe,18.75,71.52,77.3,kota
Indonesia,2020,Aceh,Kota Lhokseumawe,,71.6,77.31,kota
Indonesia,2021,Aceh,Kota Lhokseumawe,27.4,71.64,77.57,kota
Indonesia,2022,Aceh,Kota Lhokseumawe,28.1,71.87,78.04,kota
Indonesia,2023,Aceh,Kota Lhokseumawe,20.7,72.06,78.92,kota
Indonesia,2024,Aceh,Kota Lhokseumawe,20.8,72.25,79.55,kota
Indonesia,2013,Aceh,Kota Sabang,,69.54,71.07,kota
Indonesia,2014,Aceh,Kota Sabang,,69.54,71.5,kota
Indonesia,2015,Aceh,Kota Sabang,,69.93,72.51,kota
Indonesia,2016,Aceh,Kota Sabang,,70.01,73.36,kota
Indonesia,2017,Aceh,Kota Sabang,,70.09,74.1,kota
Indonesia,2018,Aceh,Kota Sabang,,70.21,74.82,kota
Indonesia,2019,Aceh,Kota Sabang,30.59,70.45,75.77,kota
Indonesia,2020,Aceh,Kota Sabang,,70.51,75.78,kota
Indonesia,2021,Aceh,Kota Sabang,23.8,70.56,76.11,kota
Indonesia,2022,Aceh,Kota Sabang,23.4,70.79,76.85,kota
Indonesia,2023,Aceh,Kota Sabang,25.6,70.98,77.52,kota
Indonesia,2024,Aceh,Kota Sabang,23.4,71.17,78.32,kota
Indonesia,2013,Aceh,Kota Subulussalam,,62.86,60.11,kota
Indonesia,2014,Aceh,Kota Subulussalam,,62.87,60.39,kota
Indonesia,2015,Aceh,Kota Subulussalam,,63.27,61.32,kota
Indonesia,2016,Aceh,Kota Subulussalam,,63.42,62.18,kota
Indonesia,2017,Aceh,Kota Subulussalam,,63.56,62.88,kota
Indonesia,2018,Aceh,Kota Subulussalam,,63.69,63.48,kota
Indonesia,2019,Aceh,Kota Subulussalam,41.81,63.94,64.46,kota
Indonesia,2020,Aceh,Kota Subulussalam,,64.02,64.93,kota
Indonesia,2021,Aceh,Kota Subulussalam,41.8,64.07,65.27,kota
Indonesia,2022,Aceh,Kota Subulussalam,47.9,64.3,66.2,kota
Indonesia,2023,Aceh,Kota Subulussalam,29.6,64.41,67.1,kota
Indonesia,2024,Aceh,Kota Subulussalam,27.5,64.51,68.04,kota
Indonesia,2013,Aceh,Nagan Raya,,68.28,65.23,kota
Indonesia,2014,Aceh,Nagan Raya,,68.29,65.58,kota
Indonesia,2015,Aceh,Nagan Raya,,68.59,66.73,kota
Indonesia,2016,Aceh,Nagan Raya,,68.67,67.32,kota
Indonesia,2017,Aceh,Nagan Raya,,68.76,67.78,kota
Indonesia,2018,Aceh,Nagan Raya,,68.89,68.15,kota
Indonesia,2019,Aceh,Nagan Raya,26.46,69.14,69.11,kota
Indonesia,2020,Aceh,Nagan Raya,,69.22,69.18,kota
Indonesia,2021,Aceh,Nagan Raya,32.5,69.24,69.31,kota
Indonesia,2022,Aceh,Nagan Raya,28.8,69.45,70.1,kota
Indonesia,2023,Aceh,Nagan Raya,31.6,69.6,70.78,kota
Indonesia,2024,Aceh,Nagan Raya,35.5,69.75,71.72,kota
Indonesia,2013,Aceh,Pidie,,66.27,67.59,kota
Indonesia,2014,Aceh,Pidie,,66.28,67.87,kota
Indonesia,2015,Aceh,Pidie,,66.46,68.68,kota
Indonesia,2016,Aceh,Pidie,,66.52,69.06,kota
Indonesia,2017,Aceh,Pidie,,66.58,69.52,kota
Indonesia,2018,Aceh,Pidie,,66.68,69.93,kota
Indonesia,2019,Aceh,Pidie,27.87,66.89,70.41,kota
Indonesia,2020,Aceh,Pidie,,66.94,70.63,kota
Indonesia,2021,Aceh,Pidie,39.3,66.95,70.7,kota
Indonesia,2022,Aceh,Pidie,27.8,67.15,71.2,kota
Indonesia,2023,Aceh,Pidie,29.5,67.29,71.66,kota
Indonesia,2024,Aceh,Pidie,32.6,67.41,72.31,kota
Indonesia,2013,Aceh,Pidie Jaya,,69.11,69.26,kota
Indonesia,2014,Aceh,Pidie Jaya,,69.13,69.89,kota
Indonesia,2015,Aceh,Pidie Jaya,,69.49,70.49,kota
Indonesia,2016,Aceh,Pidie Jaya,,69.59,71.13,kota
Indonesia,2017,Aceh,Pidie Jaya,,69.68,71.73,kota
Indonesia,2018,Aceh,Pidie Jaya,,69.81,72.12,kota
Indonesia,2019,Aceh,Pidie Jaya,26.49,70.06,72.87,kota
Indonesia,2020,Aceh,Pidie Jaya,,70.14,73.2,kota
Indonesia,2021,Aceh,Pidie Jaya,29.0,70.18,73.6,kota
Indonesia,2022,Aceh,Pidie Jaya,37.8,70.41,74.34,kota
Indonesia,2023,Aceh,Pidie Jaya,29.4,70.6,74.8,kota
Indonesia,2024,Aceh,Pidie Jaya,31.6,70.77,75.16,kota
Indonesia,2013,Aceh,Simeulue,,64.23,61.68,kota
Indonesia,2014,Aceh,Simeulue,,64.24,62.18,kota
Indonesia,2015,Aceh,Simeulue,,64.66,63.16,kota
Indonesia,2016,Aceh,Simeulue,,64.78,63.82,kota
Indonesia,2017,Aceh,Simeulue,,64.9,64.41,kota
Indonesia,2018,Aceh,Simeulue,,65.0,64.74,kota
Indonesia,2019,Aceh,Simeulue,28.21,65.22,65.7,kota
Indonesia,2020,Aceh,Simeulue,,65.26,66.03,kota
Indonesia,2021,Aceh,Simeulue,25.9,65.28,66.41,kota
Indonesia,2022,Aceh,Simeulue,37.2,65.48,67.27,kota
Indonesia,2023,Aceh,Simeulue,30.7,65.61,68.06,kota
Indonesia,2024,Aceh,Simeulue,25.5,65.73,69.01,kota
Indonesia,2013,Bali,Badung,,74.19,77.63,kota
Indonesia,2014,Bali,Badung,,74.3,77.98,kota
Indonesia,2015,Bali,Badung,,74.31,78.86,kota
Indonesia,2016,Bali,Badung,,74.42,79.8,kota
Indonesia,2017,Bali,Badung,,74.53,80.54,kota
Indonesia,2018,Bali,Badung,,74.71,80.87,kota
Indonesia,2019,Bali,Badung,10.83,74.99,81.59,kota
Indonesia,2020,Bali,Badung,,75.1,81.6,kota
Indonesia,2021,Bali,Badung,8.7,75.18,81.83,kota
Indonesia,2022,Bali,Badung,6.6,75.51,82.13,kota
Indonesia,2023,Bali,Badung,4.9,75.88,83.08,kota
Indonesia,2024,Bali,Badung,7.2,76.18,83.87,kota
Indonesia,2013,Bali,Bangli,,69.36,65.47,kota
Indonesia,2014,Bali,Bangli,,69.44,65.75,kota
Indonesia,2015,Bali,Bangli,,69.54,66.24,kota
Indonesia,2016,Bali,Bangli,,69.69,67.03,kota
Indonesia,2017,Bali,Bangli,,69.83,68.24,kota
Indonesia,2018,Bali,Bangli,,70.05,68.96,kota
Indonesia,2019,Bali,Bangli,23.01,70.37,69.35,kota
Indonesia,2020,Bali,Bangli,,70.52,69.36,kota
Indonesia,2021,Bali,Bangli,11.8,70.62,69.37,kota
Indonesia,2022,Bali,Bangli,9.1,70.97,70.26,kota
Indonesia,2023,Bali,Bangli,10.2,71.33,70.79,kota
Indonesia,2024,Bali,Bangli,8.3,71.63,71.34,kota
Indonesia,2013,Bali,Buleleng,,70.58,68.83,kota
Indonesia,2014,Bali,Buleleng,,70.71,69.16,kota
Indonesia,2015,Bali,Buleleng,,70.81,70.03,kota
Indonesia,2016,Bali,Buleleng,,70.97,70.65,kota
Indonesia,2017,Bali,Buleleng,,71.14,71.11,kota
Indonesia,2018,Bali,Buleleng,,71.36,71.7,kota
Indonesia,2019,Bali,Buleleng,22.05,71.68,72.3,kota
Indonesia,2020,Bali,Buleleng,,71.83,72.55,kota
Indonesia,2021,Bali,Buleleng,8.9,71.95,72.56,kota
Indonesia,2022,Bali,Buleleng,11.0,72.32,73.45,kota
Indonesia,2023,Bali,Buleleng,6.2,72.7,73.97,kota
Indonesia,2024,Bali,Buleleng,14.8,72.92,74.52,kota
Indonesia,2013,Bali,Gianyar,,72.71,74.0,kota
Indonesia,2014,Bali,Gianyar,,72.78,74.29,kota
Indonesia,2015,Bali,Gianyar,,72.84,75.03,kota
Indonesia,2016,Bali,Gianyar,,72.95,75.7,kota
Indonesia,2017,Bali,Gianyar,,73.06,76.09,kota
Indonesia,2018,Bali,Gianyar,,73.26,76.71,kota
Indonesia,2019,Bali,Gianyar,11.1,73.56,77.14,kota
Indonesia,2020,Bali,Gianyar,,73.68,77.36,kota
Indonesia,2021,Bali,Gianyar,5.1,73.78,77.7,kota
Indonesia,2022,Bali,Gianyar,6.3,74.13,78.39,kota
Indonesia,2023,Bali,Gianyar,6.3,74.52,79.24,kota
Indonesia,2024,Bali,Gianyar,5.4,74.86,79.82,kota
Indonesia,2013,Bali,Jembrana,,71.26,68.39,kota
