Kota/Kabupaten,Tahun,Life Expectancy at Birth (Year),Provinsi
Kota Padang Panjang,2014,72.44,Sumatera Barat
Kota Padang Panjang,2015,72.45,Sumatera Barat
Kota Padang Panjang,2016,72.45,Sumatera Barat
Kota Padang Panjang,2017,72.46,Sumatera Barat
Kota Padang Panjang,2018,72.58,Sumatera Barat
Kota Padang Panjang,2019,72.77,Sumatera Barat
Kota Padang Panjang,2020,72.82,Sumatera Barat
Kota Padang Panjang,2021,72.82,Sumatera Barat
Kota Padang Panjang,2022,73.02,Sumatera Barat
Kota Padang Panjang,2023,73.23,Sumatera Barat
Kota Padang Panjang,2024,73.61,Sumatera Barat
Kota Pariaman,2013,69.48,Sumatera Barat
Kota Pariaman,2014,69.49,Sumatera Barat
Kota Pariaman,2015,69.59,Sumatera Barat
Kota Pariaman,2016,69.63,Sumatera Barat
Kota Pariaman,2017,69.67,Sumatera Barat
Kota Pariaman,2018,69.87,Sumatera Barat
Kota Pariaman,2019,70.15,Sumatera Barat
Kota Pariaman,2020,70.28,Sumatera Barat
Kota Pariaman,2021,70.38,Sumatera Barat
Kota Pariaman,2022,70.67,Sumatera Barat
Kota Pariaman,2023,70.95,Sumatera Barat
Kota Pariaman,2024,71.17,Sumatera Barat
Kota Payakumbuh,2013,72.43,Sumatera Barat
Kota Payakumbuh,2014,72.43,Sumatera Barat
Kota Payakumbuh,2015,72.93,Sumatera Barat
Kota Payakumbuh,2016,73.03,Sumatera Barat
Kota Payakumbuh,2017,73.13,Sumatera Barat
Kota Payakumbuh,2018,73.33,Sumatera Barat
Kota Payakumbuh,2019,73.61,Sumatera Barat
Kota Payakumbuh,2020,73.74,Sumatera Barat
Kota Payakumbuh,2021,73.84,Sumatera Barat
Kota Payakumbuh,2022,74.14,Sumatera Barat
Kota Payakumbuh,2023,74.43,Sumatera Barat
Kota Payakumbuh,2024,74.77,Sumatera Barat
Kota Sawahlunto,2013,69.14,Sumatera Barat
Kota Sawahlunto,2014,69.17,Sumatera Barat
Kota Sawahlunto,2015,69.27,Sumatera Barat
Kota Sawahlunto,2016,69.33,Sumatera Barat
Kota Sawahlunto,2017,69.39,Sumatera Barat
Kota Sawahlunto,2018,69.59,Sumatera Barat
Kota Sawahlunto,2019,69.87,Sumatera Barat
Kota Sawahlunto,2020,70,Sumatera Barat
Kota Sawahlunto,2021,70.1,Sumatera Barat
Kota Sawahlunto,2022,70.4,Sumatera Barat
Kota Sawahlunto,2023,70.69,Sumatera Barat
Kota Sawahlunto,2024,70.92,Sumatera Barat
Kota Solok,2013,72.33,Sumatera Barat
Kota Solok,2014,72.34,Sumatera Barat
Kota Solok,2015,72.74,Sumatera Barat
Kota Solok,2016,72.83,Sumatera Barat
Kota Solok,2017,72.92,Sumatera Barat
Kota Solok,2018,73.14,Sumatera Barat
Kota Solok,2019,73.45,Sumatera Barat
Kota Solok,2020,73.61,Sumatera Barat
Kota Solok,2021,73.73,Sumatera Barat
Kota Solok,2022,74.06,Sumatera Barat
Kota Solok,2023,74.39,Sumatera Barat
Kota Solok,2024,74.73,Sumatera Barat
Lima Puluh Kota,2013,69.19,Sumatera Barat
Lima Puluh Kota,2014,69.22,Sumatera Barat
Lima Puluh Kota,2015,69.23,Sumatera Barat
Lima Puluh Kota,2016,69.27,Sumatera Barat
Lima Puluh Kota,2017,69.31,Sumatera Barat
Lima Puluh Kota,2018,69.47,Sumatera Barat
Lima Puluh Kota,2019,69.7,Sumatera Barat
Lima Puluh Kota,2020,69.79,Sumatera Barat
Lima Puluh Kota,2021,69.84,Sumatera Barat
Lima Puluh Kota,2022,70.08,Sumatera Barat
Lima Puluh Kota,2023,70.3,Sumatera Barat
Lima Puluh Kota,2024,70.46,Sumatera Barat
Padang Pariaman,2013,67.18,Sumatera Barat
Padang Pariaman,2014,67.24,Sumatera Barat
Padang Pariaman,2015,67.64,Sumatera Barat
Padang Pariaman,2016,67.8,Sumatera Barat
Padang Pariaman,2017,67.96,Sumatera Barat
Padang Pariaman,2018,68.23,Sumatera Barat
Padang Pariaman,2019,68.58,Sumatera Barat
Padang Pariaman,2020,68.79,Sumatera Barat
Padang Pariaman,2021,68.97,Sumatera Barat
Padang Pariaman,2022,69.34,Sumatera Barat
Padang Pariaman,2023,69.7,Sumatera Barat
Padang Pariaman,2024,70.1,Sumatera Barat
Pasaman,2013,65.73,Sumatera Barat
Pasaman,2014,65.76,Sumatera Barat
Pasaman,2015,66.26,Sumatera Barat
Pasaman,2016,66.4,Sumatera Barat
Pasaman,2017,66.54,Sumatera Barat
Pasaman,2018,66.82,Sumatera Barat
Pasaman,2019,67.18,Sumatera Barat
Pasaman,2020,67.4,Sumatera Barat
Pasaman,2021,67.59,Sumatera Barat
Pasaman,2022,67.96,Sumatera Barat
Pasaman,2023,68.29,Sumatera Barat
Pasaman,2024,68.61,Sumatera Barat
Pasaman Barat,2013,66.9,Sumatera Barat
Pasaman Barat,2014,66.93,Sumatera Barat
Pasaman Barat,2015,67.03,Sumatera Barat
Pasaman Barat,2016,67.09,Sumatera Barat
Pasaman Barat,2017,67.15,Sumatera Barat
Pasaman Barat,2018,67.37,Sumatera Barat
Pasaman Barat,2019,67.67,Sumatera Barat
Pasaman Barat,2020,67.82,Sumatera Barat
Pasaman Barat,2021,67.94,Sumatera Barat
Pasaman Barat,2022,68.25,Sumatera Barat
Pasaman Barat,2023,68.53,Sumatera Barat
Pasaman Barat,2024,68.81,Sumatera Barat
Pesisir Selatan,2013,69.43,Sumatera Barat
Pesisir Selatan,2014,69.46,Sumatera Barat
Pesisir Selatan,2015,69.96,Sumatera Barat
Pesisir Selatan,2016,70.11,Sumatera Barat
Pesisir Selatan,2017,70.25,Sumatera Barat
Pesisir Selatan,2018,70.45,Sumatera Barat
Pesisir Selatan,2019,70.73,Sumatera Barat
Pesisir Selatan,2020,70.86,Sumatera Barat
Pesisir Selatan,2021,70.96,Sumatera Barat
Pesisir Selatan,2022,71.25,Sumatera Barat
Pesisir Selatan,2023,71.52,Sumatera Barat
Pesisir Selatan,2024,71.59,Sumatera Barat
Sijunjung,2013,64.72,Sumatera Barat
Sijunjung,2014,64.72,Sumatera Barat
Sijunjung,2015,65.22,Sumatera Barat
Sijunjung,2016,65.33,Sumatera Barat
Sijunjung,2017,65.44,Sumatera Barat
Sijunjung,2018,65.69,Sumatera Barat
Sijunjung,2019,66.02,Sumatera Barat
Sijunjung,2020,66.21,Sumatera Barat
Sijunjung,2021,66.36,Sumatera Barat
Sijunjung,2022,66.7,Sumatera Barat
Sijunjung,2023,67.02,Sumatera Barat
Sijunjung,2024,67.32,Sumatera Barat
Solok,2013,66.9,Sumatera Barat
Solok,2014,66.95,Sumatera Barat
Solok,2015,67.35,Sumatera Barat
Solok,2016,67.5,Sumatera Barat
Solok,2017,67.65,Sumatera Barat
Solok,2018,67.95,Sumatera Barat
Solok,2019,68.34,Sumatera Barat
Solok,2020,68.58,Sumatera Barat
Solok,2021,68.79,Sumatera Barat
Solok,2022,69.19,Sumatera Barat
Solok,2023,69.56,Sumatera Barat
Solok,2024,69.8,Sumatera Barat
Solok Selatan,2013,66.02,Sumatera Barat
Solok Selatan,2014,66.04,Sumatera Barat
Solok Selatan,2015,66.64,Sumatera Barat
Solok Selatan,2016,66.78,Sumatera Barat
Solok Selatan,2017,66.92,Sumatera Barat
Solok Selatan,2018,67.21,Sumatera Barat
Solok Selatan,2019,67.58,Sumatera Barat
Solok Selatan,2020,67.81,Sumatera Barat
Solok Selatan,2021,68.01,Sumatera Barat
Solok Selatan,2022,68.38,Sumatera Barat
Solok Selatan,2023,68.71,Sumatera Barat
Solok Selatan,2024,68.99,Sumatera Barat
Tanah Datar,2013,68.28,Sumatera Barat
Tanah Datar,2014,68.35,Sumatera Barat
Tanah Datar,2015,68.75,Sumatera Barat
Tanah Datar,2016,68.93,Sumatera Barat
Tanah Datar,2017,69.11,Sumatera Barat
Tanah Datar,2018,69.38,Sumatera Barat
Tanah Datar,2019,69.73,Sumatera Barat
Tanah Datar,2020,69.94,Sumatera Barat
Tanah Datar,2021,70.12,Sumatera Barat
Tanah Datar,2022,70.49,Sumatera Barat
Tanah Datar,2023,70.84,Sumatera Barat
Tanah Datar,2024,70.96,Sumatera Barat
Banyuasin,2013,68.21,Sumatera Selatan
Banyuasin,2014,68.21,Sumatera Selatan
Banyuasin,2015,68.31,Sumatera Selatan
Banyuasin,2016,68.33,Sumatera Selatan
Banyuasin,2017,68.36,Sumatera Selatan
Banyuasin,2018,68.55,Sumatera Selatan
Banyuasin,2019,68.76,Sumatera Selatan
Banyuasin,2020,68.97,Sumatera Selatan
Banyuasin,2021,69.06,Sumatera Selatan
Banyuasin,2022,69.43,Sumatera Selatan
Banyuasin,2023,69.76,Sumatera Selatan
Banyuasin,2024,69.96,Sumatera Selatan
Empat Lawang,2013,63.97,Sumatera Selatan
Empat Lawang,2014,63.98,Sumatera Selatan
Empat Lawang,2015,64.18,Sumatera Selatan
Empat Lawang,2016,64.25,Sumatera Selatan
Empat Lawang,2017,64.32,Sumatera Selatan
Empat Lawang,2018,64.56,Sumatera Selatan
Empat Lawang,2019,64.81,Sumatera Selatan
Empat Lawang,2020,65.08,Sumatera Selatan
Empat Lawang,2021,65.13,Sumatera Selatan
Empat Lawang,2022,65.45,Sumatera Selatan
Empat Lawang,2023,65.73,Sumatera Selatan
Empat Lawang,2024,65.87,Sumatera Selatan
Kota Lubuk Linggau,2013,68.48,Sumatera Selatan
Kota Lubuk Linggau,2014,68.49,Sumatera Selatan
Kota Lubuk Linggau,2015,68.59,Sumatera Selatan
Kota Lubuk Linggau,2016,68.61,Sumatera Selatan
Kota Lubuk Linggau,2017,68.64,Sumatera Selatan
Kota Lubuk Linggau,2018,68.83,Sumatera Selatan
Kota Lubuk Linggau,2019,69.04,Sumatera Selatan
Kota Lubuk Linggau,2020,69.25,Sumatera Selatan
Kota Lubuk Linggau,2021,69.39,Sumatera Selatan
Kota Lubuk Linggau,2022,69.82,Sumatera Selatan
Kota Lubuk Linggau,2023,70.25,Sumatera Selatan
Kota Lubuk Linggau,2024,70.59,Sumatera Selatan
Kota Pagar Alam,2013,65.47,Sumatera Selatan
Kota Pagar Alam,2014,65.5,Sumatera Selatan
Kota Pagar Alam,2015,65.7,Sumatera Selatan
Kota Pagar Alam,2016,65.78,Sumatera Selatan
Kota Pagar Alam,2017,65.87,Sumatera Selatan
Kota Pagar Alam,2018,66.14,Sumatera Selatan
Kota Pagar Alam,2019,66.41,Sumatera Selatan
Kota Pagar Alam,2020,66.71,Sumatera Selatan
Kota Pagar Alam,2021,66.85,Sumatera Selatan
Kota Pagar Alam,2022,67.29,Sumatera Selatan
Kota Pagar Alam,2023,67.7,Sumatera Selatan
Kota Pagar Alam,2024,67.98,Sumatera Selatan
Kota Palembang,2013,69.8,Sumatera Selatan
Kota Palembang,2014,69.8,Sumatera Selatan
Kota Palembang,2015,70,Sumatera Selatan
Kota Palembang,2016,70.05,Sumatera Selatan
Kota Palembang,2017,70.1,Sumatera Selatan
Kota Palembang,2018,70.32,Sumatera Selatan
Kota Palembang,2019,70.54,Sumatera Selatan
Kota Palembang,2020,70.79,Sumatera Selatan
Kota Palembang,2021,71.01,Sumatera Selatan
Kota Palembang,2022,71.49,Sumatera Selatan
Kota Palembang,2023,71.99,Sumatera Selatan
Kota Palembang,2024,72.35,Sumatera Selatan
Kota Prabumulih,2013,69.39,Sumatera Selatan
Kota Prabumulih,2014,69.39,Sumatera Selatan
Kota Prabumulih,2015,69.59,Sumatera Selatan
Kota Prabumulih,2016,69.63,Sumatera Selatan
Kota Prabumulih,2017,69.67,Sumatera Selatan
Kota Prabumulih,2018,69.88,Sumatera Selatan
Kota Prabumulih,2019,70.09,Sumatera Selatan
Kota Prabumulih,2020,70.32,Sumatera Selatan
Kota Prabumulih,2021,70.47,Sumatera Selatan
Kota Prabumulih,2022,70.87,Sumatera Selatan
Kota Prabumulih,2023,71.27,Sumatera Selatan
Kota Prabumulih,2024,71.59,Sumatera Selatan
Lahat,2013,64.14,Sumatera Selatan
Lahat,2014,64.17,Sumatera Selatan
Lahat,2015,64.87,Sumatera Selatan
Lahat,2016,65.06,Sumatera Selatan
Lahat,2017,65.25,Sumatera Selatan
Lahat,2018,65.5,Sumatera Selatan
Lahat,2019,65.76,Sumatera Selatan
Lahat,2020,66.04,Sumatera Selatan
Lahat,2021,66.16,Sumatera Selatan
Lahat,2022,66.52,Sumatera Selatan
Lahat,2023,66.87,Sumatera Selatan
Lahat,2024,67.11,Sumatera Selatan
Muara Enim,2013,67.7,Sumatera Selatan
Muara Enim,2014,67.7,Sumatera Selatan
Muara Enim,2015,68,Sumatera Selatan
Muara Enim,2016,68.07,Sumatera Selatan
Muara Enim,2017,68.14,Sumatera Selatan
Muara Enim,2018,68.38,Sumatera Selatan
Muara Enim,2019,68.63,Sumatera Selatan
Muara Enim,2020,68.9,Sumatera Selatan
Muara Enim,2021,69.02,Sumatera Selatan
Muara Enim,2022,69.38,Sumatera Selatan
Muara Enim,2023,69.72,Sumatera Selatan
Muara Enim,2024,69.93,Sumatera Selatan
Musi Banyuasin,2013,67.99,Sumatera Selatan
Musi Banyuasin,2014,67.99,Sumatera Selatan
Musi Banyuasin,2015,68.09,Sumatera Selatan
Musi Banyuasin,2016,68.11,Sumatera Selatan
Musi Banyuasin,2017,68.14,Sumatera Selatan
Musi Banyuasin,2018,68.33,Sumatera Selatan
Musi Banyuasin,2019,68.54,Sumatera Selatan
Musi Banyuasin,2020,68.75,Sumatera Selatan
Musi Banyuasin,2021,68.84,Sumatera Selatan
Musi Banyuasin,2022,69.19,Sumatera Selatan
Musi Banyuasin,2023,69.51,Sumatera Selatan
Musi Banyuasin,2024,69.72,Sumatera Selatan
Musi Rawas,2013,66.87,Sumatera Selatan
Musi Rawas,2014,66.88,Sumatera Selatan
Musi Rawas,2015,67.18,Sumatera Selatan
Musi Rawas,2016,67.26,Sumatera Selatan
Musi Rawas,2017,67.34,Sumatera Selatan
Musi Rawas,2018,67.59,Sumatera Selatan
Musi Rawas,2019,67.86,Sumatera Selatan
Musi Rawas,2020,68.14,Sumatera Selatan
Musi Rawas,2021,68.26,Sumatera Selatan
Musi Rawas,2022,68.62,Sumatera Selatan
Musi Rawas,2023,68.95,Sumatera Selatan
Musi Rawas,2024,69.15,Sumatera Selatan
Musi Rawas Utara,2013,64.69,Sumatera Selatan
Musi Rawas Utara,2014,64.69,Sumatera Selatan
Musi Rawas Utara,2015,64.89,Sumatera Selatan
Musi Rawas Utara,2016,64.94,Sumatera Selatan
Musi Rawas Utara,2017,64.99,Sumatera Selatan
Musi Rawas Utara,2018,65.21,Sumatera Selatan
Musi Rawas Utara,2019,65.43,Sumatera Selatan
Musi Rawas Utara,2020,65.68,Sumatera Selatan
Musi Rawas Utara,2021,65.76,Sumatera Selatan
Musi Rawas Utara,2022,66.08,Sumatera Selatan
Musi Rawas Utara,2023,66.37,Sumatera Selatan
Musi Rawas Utara,2024,66.56,Sumatera Selatan
Ogan Ilir,2013,64.36,Sumatera Selatan
Ogan Ilir,2014,64.38,Sumatera Selatan
Ogan Ilir,2015,64.58,Sumatera Selatan
Ogan Ilir,2016,64.65,Sumatera Selatan
Ogan Ilir,2017,64.72,Sumatera Selatan
Ogan Ilir,2018,64.96,Sumatera Selatan
Ogan Ilir,2019,65.21,Sumatera Selatan
Ogan Ilir,2020,65.48,Sumatera Selatan
Ogan Ilir,2021,65.6,Sumatera Selatan
Ogan Ilir,2022,65.98,Sumatera Selatan
Ogan Ilir,2023,66.33,Sumatera Selatan
Ogan Ilir,2024,66.54,Sumatera Selatan
Ogan Komering Ilir,2013,67.99,Sumatera Selatan
Ogan Komering Ilir,2014,67.99,Sumatera Selatan
Ogan Komering Ilir,2015,68.01,Sumatera Selatan
Ogan Komering Ilir,2016,68.02,Sumatera Selatan
Ogan Komering Ilir,2017,68.04,Sumatera Selatan
Ogan Komering Ilir,2018,68.22,Sumatera Selatan
Ogan Komering Ilir,2019,68.41,Sumatera Selatan
Ogan Komering Ilir,2020,68.61,Sumatera Selatan
Ogan Komering Ilir,2021,68.67,Sumatera Selatan
Ogan Komering Ilir,2022,69.01,Sumatera Selatan
Ogan Komering Ilir,2023,69.31,Sumatera Selatan
Ogan Komering Ilir,2024,69.48,Sumatera Selatan
Ogan Komering Ulu,2013,67.6,Sumatera Selatan
Ogan Komering Ulu,2014,67.6,Sumatera Selatan
Ogan Komering Ulu,2015,67.63,Sumatera Selatan
Ogan Komering Ulu,2016,67.65,Sumatera Selatan
Ogan Komering Ulu,2017,67.66,Sumatera Selatan
Ogan Komering Ulu,2018,67.83,Sumatera Selatan
Ogan Komering Ulu,2019,68.01,Sumatera Selatan
Ogan Komering Ulu,2020,68.2,Sumatera Selatan
Ogan Komering Ulu,2021,68.24,Sumatera Selatan
Ogan Komering Ulu,2022,68.55,Sumatera Selatan
Ogan Komering Ulu,2023,68.85,Sumatera Selatan
Ogan Komering Ulu,2024,69.02,Sumatera Selatan
Ogan Komering Ulu Selatan,2013,65.77,Sumatera Selatan
Ogan Komering Ulu Selatan,2014,65.78,Sumatera Selatan
Ogan Komering Ulu Selatan,2015,66.08,Sumatera Selatan
Ogan Komering Ulu Selatan,2016,66.16,Sumatera Selatan
Ogan Komering Ulu Selatan,2017,66.24,Sumatera Selatan
Ogan Komering Ulu Selatan,2018,66.49,Sumatera Selatan
Ogan Komering Ulu Selatan,2019,66.76,Sumatera Selatan
Ogan Komering Ulu Selatan,2020,67.04,Sumatera Selatan
Ogan Komering Ulu Selatan,2021,67.07,Sumatera Selatan
Ogan Komering Ulu Selatan,2022,67.36,Sumatera Selatan
Ogan Komering Ulu Selatan,2023,67.88,Sumatera Selatan
Ogan Komering Ulu Selatan,2024,68.25,Sumatera Selatan
Ogan Komering Ulu Timur,2013,67.78,Sumatera Selatan
Ogan Komering Ulu Timur,2014,67.79,Sumatera Selatan
Ogan Komering Ulu Timur,2015,68.19,Sumatera Selatan
Ogan Komering Ulu Timur,2016,68.31,Sumatera Selatan
Ogan Komering Ulu Timur,2017,68.44,Sumatera Selatan
Ogan Komering Ulu Timur,2018,68.65,Sumatera Selatan
Ogan Komering Ulu Timur,2019,68.87,Sumatera Selatan
Ogan Komering Ulu Timur,2020,69.1,Sumatera Selatan
Ogan Komering Ulu Timur,2021,69.17,Sumatera Selatan
Ogan Komering Ulu Timur,2022,69.48,Sumatera Selatan
Ogan Komering Ulu Timur,2023,69.78,Sumatera Selatan
Ogan Komering Ulu Timur,2024,70,Sumatera Selatan
Penukal Abab Lematang Ilir,2013,67.55,Sumatera Selatan
Penukal Abab Lematang Ilir,2014,67.55,Sumatera Selatan
Penukal Abab Lematang Ilir,2015,67.65,Sumatera Selatan
Penukal Abab Lematang Ilir,2016,67.68,Sumatera Selatan
Penukal Abab Lematang Ilir,2017,67.7,Sumatera Selatan
Penukal Abab Lematang Ilir,2018,67.88,Sumatera Selatan
Penukal Abab Lematang Ilir,2019,68.07,Sumatera Selatan
Penukal Abab Lematang Ilir,2020,68.27,Sumatera Selatan
Penukal Abab Lematang Ilir,2021,68.33,Sumatera Selatan
Penukal Abab Lematang Ilir,2022,68.65,Sumatera Selatan
Penukal Abab Lematang Ilir,2023,68.96,Sumatera Selatan
Penukal Abab Lematang Ilir,2024,69.17,Sumatera Selatan
Asahan,2013,67.17,Sumatera Utara
Asahan,2014,67.27,Sumatera Utara
Asahan,2015,67.37,Sumatera Utara
Asahan,2016,67.47,Sumatera Utara
Asahan,2017,67.57,Sumatera Utara
Asahan,2018,67.79,Sumatera Utara
Asahan,2019,68.11,Sumatera Utara
Asahan,2020,68.26,Sumatera Utara
Asahan,2021,68.37,Sumatera Utara
Asahan,2022,68.73,Sumatera Utara
Asahan,2023,69.09,Sumatera Utara
Asahan,2024,69.27,Sumatera Utara
Batu Bara,2013,65.4,Sumatera Utara
Batu Bara,2014,65.5,Sumatera Utara
Batu Bara,2015,65.8,Sumatera Utara
Batu Bara,2016,65.95,Sumatera Utara
Batu Bara,2017,66.1,Sumatera Utara
Batu Bara,2018,66.38,Sumatera Utara
Batu Bara,2019,66.75,Sumatera Utara
Batu Bara,2020,66.96,Sumatera Utara
Batu Bara,2021,67.13,Sumatera Utara
Batu Bara,2022,67.55,Sumatera Utara
Batu Bara,2023,67.88,Sumatera Utara
Batu Bara,2024,68.11,Sumatera Utara
Dairi,2013,67.38,Sumatera Utara
Dairi,2014,67.48,Sumatera Utara
Dairi,2015,67.78,Sumatera Utara
Dairi,2016,67.95,Sumatera Utara
Dairi,2017,68.13,Sumatera Utara
Dairi,2018,68.41,Sumatera Utara
Dairi,2019,68.79,Sumatera Utara
Dairi,2020,69,Sumatera Utara
Dairi,2021,69.19,Sumatera Utara
Dairi,2022,69.64,Sumatera Utara
Dairi,2023,70.11,Sumatera Utara
Dairi,2024,70.27,Sumatera Utara
Deli Serdang,2013,70.78,Sumatera Utara
Deli Serdang,2014,70.8,Sumatera Utara
Deli Serdang,2015,71,Sumatera Utara
Deli Serdang,2016,71.06,Sumatera Utara
Deli Serdang,2017,71.11,Sumatera Utara
Deli Serdang,2018,71.31,Sumatera Utara
Deli Serdang,2019,71.61,Sumatera Utara
Deli Serdang,2020,71.73,Sumatera Utara
Deli Serdang,2021,71.77,Sumatera Utara
Deli Serdang,2022,72.07,Sumatera Utara
Deli Serdang,2023,72.31,Sumatera Utara
Deli Serdang,2024,72.48,Sumatera Utara
Humbang Hasundutan,2013,67.7,Sumatera Utara
Humbang Hasundutan,2014,67.8,Sumatera Utara
Humbang Hasundutan,2015,68.1,Sumatera Utara
Humbang Hasundutan,2016,68.26,Sumatera Utara
Humbang Hasundutan,2017,68.41,Sumatera Utara
Humbang Hasundutan,2018,68.69,Sumatera Utara
Humbang Hasundutan,2019,69.06,Sumatera Utara
Humbang Hasundutan,2020,69.27,Sumatera Utara
Humbang Hasundutan,2021,69.51,Sumatera Utara
Humbang Hasundutan,2022,70.02,Sumatera Utara
Humbang Hasundutan,2023,70.27,Sumatera Utara
Humbang Hasundutan,2024,70.49,Sumatera Utara
Karo,2013,70.38,Sumatera Utara
Karo,2014,70.42,Sumatera Utara
Karo,2015,70.62,Sumatera Utara
Karo,2016,70.69,Sumatera Utara
Karo,2017,70.77,Sumatera Utara
Karo,2018,70.97,Sumatera Utara
Karo,2019,71.27,Sumatera Utara
Karo,2020,71.4,Sumatera Utara
Karo,2021,71.58,Sumatera Utara
Karo,2022,72.03,Sumatera Utara
Karo,2023,72.28,Sumatera Utara
Karo,2024,72.44,Sumatera Utara
Kota Binjai,2013,71.34,Sumatera Utara
Kota Binjai,2014,71.39,Sumatera Utara
Kota Binjai,2015,71.59,Sumatera Utara
Kota Binjai,2016,71.67,Sumatera Utara
Kota Binjai,2017,71.75,Sumatera Utara
Kota Binjai,2018,71.95,Sumatera Utara
Kota Binjai,2019,72.25,Sumatera Utara
Kota Binjai,2020,72.38,Sumatera Utara
Kota Binjai,2021,72.45,Sumatera Utara
Kota Binjai,2022,72.79,Sumatera Utara
Kota Binjai,2023,73.13,Sumatera Utara
Kota Binjai,2024,73.28,Sumatera Utara
Kota Gunungsitoli,2013,70.13,Sumatera Utara
Kota Gunungsitoli,2014,70.19,Sumatera Utara
Kota Gunungsitoli,2015,70.29,Sumatera Utara
Kota Gunungsitoli,2016,70.36,Sumatera Utara
Kota Gunungsitoli,2017,70.42,Sumatera Utara
Kota Gunungsitoli,2018,70.67,Sumatera Utara
Kota Gunungsitoli,2019,71.02,Sumatera Utara
Kota Gunungsitoli,2020,71.19,Sumatera Utara
Kota Gunungsitoli,2021,71.32,Sumatera Utara
Kota Gunungsitoli,2022,71.71,Sumatera Utara
Kota Gunungsitoli,2023,72.09,Sumatera Utara
Kota Gunungsitoli,2024,72.25,Sumatera Utara
Kota Medan,2013,72.13,Sumatera Utara
Kota Medan,2014,72.18,Sumatera Utara
Kota Medan,2015,72.28,Sumatera Utara
Kota Medan,2016,72.34,Sumatera Utara
Kota Medan,2017,72.4,Sumatera Utara
Kota Medan,2018,72.64,Sumatera Utara
Kota Medan,2019,72.98,Sumatera Utara
Kota Medan,2020,73.14,Sumatera Utara
Kota Medan,2021,73.23,Sumatera Utara
Kota Medan,2022,73.58,Sumatera Utara
Kota Medan,2023,73.93,Sumatera Utara
Kota Medan,2024,74.16,Sumatera Utara
Kota Padangsidimpuan,2013,68.22,Sumatera Utara
Kota Padangsidimpuan,2014,68.27,Sumatera Utara
Kota Padangsidimpuan,2015,68.32,Sumatera Utara
Kota Padangsidimpuan,2016,68.37,Sumatera Utara
Kota Padangsidimpuan,2017,68.41,Sumatera Utara
Kota Padangsidimpuan,2018,68.73,Sumatera Utara
Kota Padangsidimpuan,2019,69.15,Sumatera Utara
Kota Padangsidimpuan,2020,69.41,Sumatera Utara
Kota Padangsidimpuan,2021,69.5,Sumatera Utara
Kota Padangsidimpuan,2022,69.84,Sumatera Utara
Kota Padangsidimpuan,2023,70.2,Sumatera Utara
Kota Padangsidimpuan,2024,70.43,Sumatera Utara
Kota Pematangsiantar,2013,71.59,Sumatera Utara
Kota Pematangsiantar,2014,71.69,Sumatera Utara
Kota Pematangsiantar,2015,72.29,Sumatera Utara
Kota Pematangsiantar,2016,72.46,Sumatera Utara
Kota Pematangsiantar,2017,72.63,Sumatera Utara
Kota Pematangsiantar,2018,72.93,Sumatera Utara
Kota Pematangsiantar,2019,73.33,Sumatera Utara
Kota Pematangsiantar,2020,73.55,Sumatera Utara
Kota Pematangsiantar,2021,73.77,Sumatera Utara
Kota Pematangsiantar,2022,74.25,Sumatera Utara
Kota Pematangsiantar,2023,74.75,Sumatera Utara
Kota Pematangsiantar,2024,75.05,Sumatera Utara
Kota Sibolga,2013,67.3,Sumatera Utara
Kota Sibolga,2014,67.4,Sumatera Utara
Kota Sibolga,2015,67.7,Sumatera Utara
Kota Sibolga,2016,67.87,Sumatera Utara
Kota Sibolga,2017,68.05,Sumatera Utara
Kota Sibolga,2018,68.36,Sumatera Utara
Kota Sibolga,2019,68.77,Sumatera Utara
Kota Sibolga,2020,69.01,Sumatera Utara
Kota Sibolga,2021,69.25,Sumatera Utara
Kota Sibolga,2022,69.77,Sumatera Utara
Kota Sibolga,2023,70.18,Sumatera Utara
Kota Sibolga,2024,70.38,Sumatera Utara
Kota Tanjung Balai,2013,61.3,Sumatera Utara
Kota Tanjung Balai,2014,61.4,Sumatera Utara
Kota Tanjung Balai,2015,61.9,Sumatera Utara
Kota Tanjung Balai,2016,62.09,Sumatera Utara
Kota Tanjung Balai,2017,62.28,Sumatera Utara
Kota Tanjung Balai,2018,62.6,Sumatera Utara
Kota Tanjung Balai,2019,63.02,Sumatera Utara
Kota Tanjung Balai,2020,63.27,Sumatera Utara
Kota Tanjung Balai,2021,63.44,Sumatera Utara
Kota Tanjung Balai,2022,63.87,Sumatera Utara
Kota Tanjung Balai,2023,64.28,Sumatera Utara
Kota Tanjung Balai,2024,64.44,Sumatera Utara
Kota Tebing Tinggi,2013,69.94,Sumatera Utara
Kota Tebing Tinggi,2014,70.04,Sumatera Utara
Kota Tebing Tinggi,2015,70.14,Sumatera Utara
Kota Tebing Tinggi,2016,70.21,Sumatera Utara
Kota Tebing Tinggi,2017,70.28,Sumatera Utara
Kota Tebing Tinggi,2018,70.47,Sumatera Utara
Kota Tebing Tinggi,2019,70.76,Sumatera Utara
Kota Tebing Tinggi,2020,70.87,Sumatera Utara
Kota Tebing Tinggi,2021,70.95,Sumatera Utara
Kota Tebing Tinggi,2022,71.29,Sumatera Utara
Kota Tebing Tinggi,2023,71.63,Sumatera Utara
Kota Tebing Tinggi,2024,71.78,Sumatera Utara
Labuhanbatu,2013,69.24,Sumatera Utara
Labuhanbatu,2014,69.26,Sumatera Utara
