country,tahun,provinsi,kota_kabupaten,level,"Pivot HDI, LE, Stunting","Pivot HDI, LE, Stunting (Values)"
Indonesia,2014,Jawa Tengah,Batang,kota,life_expectancy,74.4
Indonesia,2015,Jawa Tengah,Batang,kota,life_expectancy,74.42
Indonesia,2016,Jawa Tengah,Batang,kota,life_expectancy,74.46
Indonesia,2017,Jawa Tengah,Batang,kota,life_expectancy,74.5
Indonesia,2018,Jawa Tengah,Batang,kota,life_expectancy,74.56
Indonesia,2019,Jawa Tengah,Batang,kota,life_expectancy,74.59
Indonesia,2020,Jawa Tengah,Batang,kota,life_expectancy,74.69
Indonesia,2021,Jawa Tengah,Batang,kota,life_expectancy,74.74
Indonesia,2022,Jawa Tengah,Batang,kota,life_expectancy,74.79
Indonesia,2023,Jawa Tengah,Batang,kota,life_expectancy,74.85
Indonesia,2024,Jawa Tengah,Batang,kota,life_expectancy,75.03
Indonesia,2013,Jawa Tengah,Blora,kota,life_expectancy,73.79
Indonesia,2014,Jawa Tengah,Blora,kota,life_expectancy,73.84
Indonesia,2015,Jawa Tengah,Blora,kota,life_expectancy,73.85
Indonesia,2016,Jawa Tengah,Blora,kota,life_expectancy,73.88
Indonesia,2017,Jawa Tengah,Blora,kota,life_expectancy,73.99
Indonesia,2018,Jawa Tengah,Blora,kota,life_expectancy,74.12
Indonesia,2019,Jawa Tengah,Blora,kota,life_expectancy,74.23
Indonesia,2020,Jawa Tengah,Blora,kota,life_expectancy,74.41
Indonesia,2021,Jawa Tengah,Blora,kota,life_expectancy,74.51
Indonesia,2022,Jawa Tengah,Blora,kota,life_expectancy,74.6
Indonesia,2023,Jawa Tengah,Blora,kota,life_expectancy,74.71
Indonesia,2024,Jawa Tengah,Blora,kota,life_expectancy,74.84
Indonesia,2013,Jawa Tengah,Boyolali,kota,life_expectancy,75.58
Indonesia,2014,Jawa Tengah,Boyolali,kota,life_expectancy,75.61
Indonesia,2015,Jawa Tengah,Boyolali,kota,life_expectancy,75.63
Indonesia,2016,Jawa Tengah,Boyolali,kota,life_expectancy,75.67
Indonesia,2017,Jawa Tengah,Boyolali,kota,life_expectancy,75.72
Indonesia,2018,Jawa Tengah,Boyolali,kota,life_expectancy,75.79
Indonesia,2019,Jawa Tengah,Boyolali,kota,life_expectancy,75.83
Indonesia,2020,Jawa Tengah,Boyolali,kota,life_expectancy,75.95
Indonesia,2021,Jawa Tengah,Boyolali,kota,life_expectancy,76.03
Indonesia,2022,Jawa Tengah,Boyolali,kota,life_expectancy,76.12
Indonesia,2023,Jawa Tengah,Boyolali,kota,life_expectancy,76.23
Indonesia,2024,Jawa Tengah,Boyolali,kota,life_expectancy,76.44
Indonesia,2013,Jawa Tengah,Brebes,kota,life_expectancy,67.81
Indonesia,2014,Jawa Tengah,Brebes,kota,life_expectancy,67.9
Indonesia,2015,Jawa Tengah,Brebes,kota,life_expectancy,68.2
Indonesia,2016,Jawa Tengah,Brebes,kota,life_expectancy,68.41
Indonesia,2017,Jawa Tengah,Brebes,kota,life_expectancy,68.61
Indonesia,2018,Jawa Tengah,Brebes,kota,life_expectancy,68.84
Indonesia,2019,Jawa Tengah,Brebes,kota,life_expectancy,69.04
Indonesia,2020,Jawa Tengah,Brebes,kota,life_expectancy,69.33
Indonesia,2021,Jawa Tengah,Brebes,kota,life_expectancy,69.54
Indonesia,2022,Jawa Tengah,Brebes,kota,life_expectancy,69.74
Indonesia,2023,Jawa Tengah,Brebes,kota,life_expectancy,69.96
Indonesia,2024,Jawa Tengah,Brebes,kota,life_expectancy,70.29
Indonesia,2013,Jawa Tengah,Cilacap,kota,life_expectancy,72.75
Indonesia,2014,Jawa Tengah,Cilacap,kota,life_expectancy,72.8
Indonesia,2015,Jawa Tengah,Cilacap,kota,life_expectancy,73.0
Indonesia,2016,Jawa Tengah,Cilacap,kota,life_expectancy,73.11
Indonesia,2017,Jawa Tengah,Cilacap,kota,life_expectancy,73.24
Indonesia,2018,Jawa Tengah,Cilacap,kota,life_expectancy,73.39
Indonesia,2019,Jawa Tengah,Cilacap,kota,life_expectancy,73.52
Indonesia,2020,Jawa Tengah,Cilacap,kota,life_expectancy,73.73
Indonesia,2021,Jawa Tengah,Cilacap,kota,life_expectancy,73.9
Indonesia,2022,Jawa Tengah,Cilacap,kota,life_expectancy,74.07
Indonesia,2023,Jawa Tengah,Cilacap,kota,life_expectancy,74.25
Indonesia,2024,Jawa Tengah,Cilacap,kota,life_expectancy,74.57
Indonesia,2013,Jawa Tengah,Demak,kota,life_expectancy,75.16
Indonesia,2014,Jawa Tengah,Demak,kota,life_expectancy,75.18
Indonesia,2015,Jawa Tengah,Demak,kota,life_expectancy,75.21
Indonesia,2016,Jawa Tengah,Demak,kota,life_expectancy,75.27
Indonesia,2017,Jawa Tengah,Demak,kota,life_expectancy,75.27
Indonesia,2018,Jawa Tengah,Demak,kota,life_expectancy,75.29
Indonesia,2019,Jawa Tengah,Demak,kota,life_expectancy,75.31
Indonesia,2020,Jawa Tengah,Demak,kota,life_expectancy,75.4
Indonesia,2021,Jawa Tengah,Demak,kota,life_expectancy,75.46
Indonesia,2022,Jawa Tengah,Demak,kota,life_expectancy,75.52
Indonesia,2023,Jawa Tengah,Demak,kota,life_expectancy,75.6
Indonesia,2024,Jawa Tengah,Demak,kota,life_expectancy,75.79
Indonesia,2013,Jawa Tengah,Grobogan,kota,life_expectancy,74.03
Indonesia,2014,Jawa Tengah,Grobogan,kota,life_expectancy,74.07
Indonesia,2015,Jawa Tengah,Grobogan,kota,life_expectancy,74.27
Indonesia,2016,Jawa Tengah,Grobogan,kota,life_expectancy,74.37
Indonesia,2017,Jawa Tengah,Grobogan,kota,life_expectancy,74.46
Indonesia,2018,Jawa Tengah,Grobogan,kota,life_expectancy,74.55
Indonesia,2019,Jawa Tengah,Grobogan,kota,life_expectancy,74.61
Indonesia,2020,Jawa Tengah,Grobogan,kota,life_expectancy,74.75
Indonesia,2021,Jawa Tengah,Grobogan,kota,life_expectancy,74.84
Indonesia,2022,Jawa Tengah,Grobogan,kota,life_expectancy,74.93
Indonesia,2023,Jawa Tengah,Grobogan,kota,life_expectancy,75.04
Indonesia,2024,Jawa Tengah,Grobogan,kota,life_expectancy,75.24
Indonesia,2013,Jawa Tengah,Jepara,kota,life_expectancy,75.63
Indonesia,2014,Jawa Tengah,Jepara,kota,life_expectancy,75.64
Indonesia,2015,Jawa Tengah,Jepara,kota,life_expectancy,75.65
Indonesia,2016,Jawa Tengah,Jepara,kota,life_expectancy,75.67
Indonesia,2017,Jawa Tengah,Jepara,kota,life_expectancy,75.68
Indonesia,2018,Jawa Tengah,Jepara,kota,life_expectancy,75.71
Indonesia,2019,Jawa Tengah,Jepara,kota,life_expectancy,75.74
Indonesia,2020,Jawa Tengah,Jepara,kota,life_expectancy,75.84
Indonesia,2021,Jawa Tengah,Jepara,kota,life_expectancy,75.91
Indonesia,2022,Jawa Tengah,Jepara,kota,life_expectancy,75.97
Indonesia,2023,Jawa Tengah,Jepara,kota,life_expectancy,76.04
Indonesia,2024,Jawa Tengah,Jepara,kota,life_expectancy,76.21
Indonesia,2013,Jawa Tengah,Karanganyar,kota,life_expectancy,76.7
Indonesia,2014,Jawa Tengah,Karanganyar,kota,life_expectancy,76.71
Indonesia,2015,Jawa Tengah,Karanganyar,kota,life_expectancy,77.11
Indonesia,2016,Jawa Tengah,Karanganyar,kota,life_expectancy,77.11
Indonesia,2017,Jawa Tengah,Karanganyar,kota,life_expectancy,77.31
Indonesia,2018,Jawa Tengah,Karanganyar,kota,life_expectancy,77.36
Indonesia,2019,Jawa Tengah,Karanganyar,kota,life_expectancy,77.38
Indonesia,2020,Jawa Tengah,Karanganyar,kota,life_expectancy,77.47
Indonesia,2021,Jawa Tengah,Karanganyar,kota,life_expectancy,77.55
Indonesia,2022,Jawa Tengah,Karanganyar,kota,life_expectancy,77.64
Indonesia,2023,Jawa Tengah,Karanganyar,kota,life_expectancy,77.72
Indonesia,2024,Jawa Tengah,Karanganyar,kota,life_expectancy,77.91
Indonesia,2013,Jawa Tengah,Kebumen,kota,life_expectancy,72.61
Indonesia,2014,Jawa Tengah,Kebumen,kota,life_expectancy,72.67
Indonesia,2015,Jawa Tengah,Kebumen,kota,life_expectancy,72.77
Indonesia,2016,Jawa Tengah,Kebumen,kota,life_expectancy,72.87
Indonesia,2017,Jawa Tengah,Kebumen,kota,life_expectancy,72.98
Indonesia,2018,Jawa Tengah,Kebumen,kota,life_expectancy,73.11
Indonesia,2019,Jawa Tengah,Kebumen,kota,life_expectancy,73.22
Indonesia,2020,Jawa Tengah,Kebumen,kota,life_expectancy,73.4
Indonesia,2021,Jawa Tengah,Kebumen,kota,life_expectancy,73.55
Indonesia,2022,Jawa Tengah,Kebumen,kota,life_expectancy,73.7
Indonesia,2023,Jawa Tengah,Kebumen,kota,life_expectancy,73.83
Indonesia,2024,Jawa Tengah,Kebumen,kota,life_expectancy,73.96
Indonesia,2013,Jawa Tengah,Kendal,kota,life_expectancy,74.11
Indonesia,2014,Jawa Tengah,Kendal,kota,life_expectancy,74.14
Indonesia,2015,Jawa Tengah,Kendal,kota,life_expectancy,74.15
Indonesia,2016,Jawa Tengah,Kendal,kota,life_expectancy,74.2
Indonesia,2017,Jawa Tengah,Kendal,kota,life_expectancy,74.24
Indonesia,2018,Jawa Tengah,Kendal,kota,life_expectancy,74.3
Indonesia,2019,Jawa Tengah,Kendal,kota,life_expectancy,74.33
Indonesia,2020,Jawa Tengah,Kendal,kota,life_expectancy,74.43
Indonesia,2021,Jawa Tengah,Kendal,kota,life_expectancy,74.48
Indonesia,2022,Jawa Tengah,Kendal,kota,life_expectancy,74.53
Indonesia,2023,Jawa Tengah,Kendal,kota,life_expectancy,74.58
Indonesia,2024,Jawa Tengah,Kendal,kota,life_expectancy,74.73
Indonesia,2013,Jawa Tengah,Klaten,kota,life_expectancy,76.52
Indonesia,2014,Jawa Tengah,Klaten,kota,life_expectancy,76.54
Indonesia,2015,Jawa Tengah,Klaten,kota,life_expectancy,76.55
Indonesia,2016,Jawa Tengah,Klaten,kota,life_expectancy,76.59
Indonesia,2017,Jawa Tengah,Klaten,kota,life_expectancy,76.62
Indonesia,2018,Jawa Tengah,Klaten,kota,life_expectancy,76.67
Indonesia,2019,Jawa Tengah,Klaten,kota,life_expectancy,76.68
Indonesia,2020,Jawa Tengah,Klaten,kota,life_expectancy,76.78
Indonesia,2021,Jawa Tengah,Klaten,kota,life_expectancy,76.86
Indonesia,2022,Jawa Tengah,Klaten,kota,life_expectancy,76.95
Indonesia,2023,Jawa Tengah,Klaten,kota,life_expectancy,77.07
Indonesia,2024,Jawa Tengah,Klaten,kota,life_expectancy,77.3
Indonesia,2013,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.54
Indonesia,2014,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.57
Indonesia,2015,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.58
Indonesia,2016,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.62
Indonesia,2017,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.66
Indonesia,2018,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.72
Indonesia,2019,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.75
Indonesia,2020,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.85
Indonesia,2021,Jawa Tengah,Kota Magelang,kota,life_expectancy,76.93
Indonesia,2022,Jawa Tengah,Kota Magelang,kota,life_expectancy,77.02
Indonesia,2023,Jawa Tengah,Kota Magelang,kota,life_expectancy,77.22
Indonesia,2024,Jawa Tengah,Kota Magelang,kota,life_expectancy,77.53
Indonesia,2013,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.06
Indonesia,2014,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.09
Indonesia,2015,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.11
Indonesia,2016,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.15
Indonesia,2017,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.19
Indonesia,2018,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.25
Indonesia,2019,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.28
Indonesia,2020,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.38
Indonesia,2021,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.44
Indonesia,2022,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.51
Indonesia,2023,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.6
Indonesia,2024,Jawa Tengah,Kota Pekalongan,kota,life_expectancy,74.8
Indonesia,2013,Jawa Tengah,Kota Salatiga,kota,life_expectancy,76.53
Indonesia,2014,Jawa Tengah,Kota Salatiga,kota,life_expectancy,76.53
Indonesia,2015,Jawa Tengah,Kota Salatiga,kota,life_expectancy,76.83
Indonesia,2016,Jawa Tengah,Kota Salatiga,kota,life_expectancy,76.87
Indonesia,2017,Jawa Tengah,Kota Salatiga,kota,life_expectancy,76.98
Indonesia,2018,Jawa Tengah,Kota Salatiga,kota,life_expectancy,77.11
Indonesia,2019,Jawa Tengah,Kota Salatiga,kota,life_expectancy,77.22
Indonesia,2020,Jawa Tengah,Kota Salatiga,kota,life_expectancy,77.4
Indonesia,2021,Jawa Tengah,Kota Salatiga,kota,life_expectancy,77.55
Indonesia,2022,Jawa Tengah,Kota Salatiga,kota,life_expectancy,77.72
Indonesia,2023,Jawa Tengah,Kota Salatiga,kota,life_expectancy,77.93
Indonesia,2024,Jawa Tengah,Kota Salatiga,kota,life_expectancy,78.26
Indonesia,2013,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.18
Indonesia,2014,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.18
Indonesia,2015,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.2
Indonesia,2016,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.21
Indonesia,2017,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.21
Indonesia,2018,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.23
Indonesia,2019,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.25
Indonesia,2020,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.34
Indonesia,2021,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.51
Indonesia,2022,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.69
Indonesia,2023,Jawa Tengah,Kota Semarang,kota,life_expectancy,77.9
Indonesia,2024,Jawa Tengah,Kota Semarang,kota,life_expectancy,78.24
Indonesia,2013,Jawa Tengah,Kota Surakarta,kota,life_expectancy,76.97
Indonesia,2014,Jawa Tengah,Kota Surakarta,kota,life_expectancy,76.99
Indonesia,2015,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.0
Indonesia,2016,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.03
Indonesia,2017,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.06
Indonesia,2018,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.11
Indonesia,2019,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.12
Indonesia,2020,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.22
Indonesia,2021,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.32
Indonesia,2022,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.43
Indonesia,2023,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.63
Indonesia,2024,Jawa Tengah,Kota Surakarta,kota,life_expectancy,77.9
Indonesia,2013,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.06
Indonesia,2014,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.1
Indonesia,2015,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.12
Indonesia,2016,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.18
Indonesia,2017,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.23
Indonesia,2018,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.3
Indonesia,2019,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.34
Indonesia,2020,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.46
Indonesia,2021,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.54
Indonesia,2022,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.64
Indonesia,2023,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.77
Indonesia,2024,Jawa Tengah,Kota Tegal,kota,life_expectancy,74.87
Indonesia,2013,Jawa Tengah,Kudus,kota,life_expectancy,76.39
Indonesia,2014,Jawa Tengah,Kudus,kota,life_expectancy,76.4
Indonesia,2015,Jawa Tengah,Kudus,kota,life_expectancy,76.41
Indonesia,2016,Jawa Tengah,Kudus,kota,life_expectancy,76.43
Indonesia,2017,Jawa Tengah,Kudus,kota,life_expectancy,76.44
Indonesia,2018,Jawa Tengah,Kudus,kota,life_expectancy,76.47
Indonesia,2019,Jawa Tengah,Kudus,kota,life_expectancy,76.5
Indonesia,2020,Jawa Tengah,Kudus,kota,life_expectancy,76.6
Indonesia,2021,Jawa Tengah,Kudus,kota,life_expectancy,76.68
Indonesia,2022,Jawa Tengah,Kudus,kota,life_expectancy,76.76
Indonesia,2023,Jawa Tengah,Kudus,kota,life_expectancy,76.86
Indonesia,2024,Jawa Tengah,Kudus,kota,life_expectancy,77.08
Indonesia,2013,Jawa Tengah,Magelang,kota,life_expectancy,73.21
Indonesia,2014,Jawa Tengah,Magelang,kota,life_expectancy,73.25
Indonesia,2015,Jawa Tengah,Magelang,kota,life_expectancy,73.27
Indonesia,2016,Jawa Tengah,Magelang,kota,life_expectancy,73.33
Indonesia,2017,Jawa Tengah,Magelang,kota,life_expectancy,73.39
Indonesia,2018,Jawa Tengah,Magelang,kota,life_expectancy,73.47
Indonesia,2019,Jawa Tengah,Magelang,kota,life_expectancy,73.56
Indonesia,2019,Jawa Tengah,Magelang,kota,life_expectancy,73.56
Indonesia,2020,Jawa Tengah,Magelang,kota,life_expectancy,73.72
Indonesia,2021,Jawa Tengah,Magelang,kota,life_expectancy,73.88
Indonesia,2021,Jawa Tengah,Magelang,kota,life_expectancy,73.88
Indonesia,2022,Jawa Tengah,Magelang,kota,life_expectancy,74.03
Indonesia,2022,Jawa Tengah,Magelang,kota,life_expectancy,74.03
Indonesia,2023,Jawa Tengah,Magelang,kota,life_expectancy,74.2
Indonesia,2023,Jawa Tengah,Magelang,kota,life_expectancy,74.2
Indonesia,2024,Jawa Tengah,Magelang,kota,life_expectancy,74.45
Indonesia,2024,Jawa Tengah,Magelang,kota,life_expectancy,74.45
Indonesia,2013,Jawa Tengah,Pati,kota,life_expectancy,75.4
Indonesia,2014,Jawa Tengah,Pati,kota,life_expectancy,75.43
Indonesia,2015,Jawa Tengah,Pati,kota,life_expectancy,75.63
Indonesia,2016,Jawa Tengah,Pati,kota,life_expectancy,75.69
Indonesia,2017,Jawa Tengah,Pati,kota,life_expectancy,75.8
Indonesia,2018,Jawa Tengah,Pati,kota,life_expectancy,75.93
Indonesia,2019,Jawa Tengah,Pati,kota,life_expectancy,76.04
Indonesia,2020,Jawa Tengah,Pati,kota,life_expectancy,76.22
Indonesia,2021,Jawa Tengah,Pati,kota,life_expectancy,76.27
Indonesia,2022,Jawa Tengah,Pati,kota,life_expectancy,76.32
Indonesia,2023,Jawa Tengah,Pati,kota,life_expectancy,76.39
Indonesia,2024,Jawa Tengah,Pati,kota,life_expectancy,76.56
Indonesia,2013,Jawa Tengah,Pekalongan,kota,life_expectancy,73.3
Indonesia,2014,Jawa Tengah,Pekalongan,kota,life_expectancy,73.33
Indonesia,2015,Jawa Tengah,Pekalongan,kota,life_expectancy,73.35
Indonesia,2016,Jawa Tengah,Pekalongan,kota,life_expectancy,73.41
Indonesia,2017,Jawa Tengah,Pekalongan,kota,life_expectancy,73.46
Indonesia,2018,Jawa Tengah,Pekalongan,kota,life_expectancy,73.53
Indonesia,2019,Jawa Tengah,Pekalongan,kota,life_expectancy,73.57
Indonesia,2019,Jawa Tengah,Pekalongan,kota,life_expectancy,73.57
Indonesia,2020,Jawa Tengah,Pekalongan,kota,life_expectancy,73.69
Indonesia,2021,Jawa Tengah,Pekalongan,kota,life_expectancy,73.74
Indonesia,2021,Jawa Tengah,Pekalongan,kota,life_expectancy,73.74
Indonesia,2022,Jawa Tengah,Pekalongan,kota,life_expectancy,73.8
Indonesia,2022,Jawa Tengah,Pekalongan,kota,life_expectancy,73.8
Indonesia,2023,Jawa Tengah,Pekalongan,kota,life_expectancy,73.87
Indonesia,2023,Jawa Tengah,Pekalongan,kota,life_expectancy,73.87
Indonesia,2024,Jawa Tengah,Pekalongan,kota,life_expectancy,74.0
Indonesia,2024,Jawa Tengah,Pekalongan,kota,life_expectancy,74.0
Indonesia,2013,Jawa Tengah,Pemalang,kota,life_expectancy,72.59
Indonesia,2014,Jawa Tengah,Pemalang,kota,life_expectancy,72.64
Indonesia,2015,Jawa Tengah,Pemalang,kota,life_expectancy,72.77
Indonesia,2016,Jawa Tengah,Pemalang,kota,life_expectancy,72.87
Indonesia,2017,Jawa Tengah,Pemalang,kota,life_expectancy,72.98
Indonesia,2018,Jawa Tengah,Pemalang,kota,life_expectancy,73.11
Indonesia,2019,Jawa Tengah,Pemalang,kota,life_expectancy,73.22
Indonesia,2020,Jawa Tengah,Pemalang,kota,life_expectancy,73.4
Indonesia,2021,Jawa Tengah,Pemalang,kota,life_expectancy,73.53
Indonesia,2022,Jawa Tengah,Pemalang,kota,life_expectancy,73.65
Indonesia,2023,Jawa Tengah,Pemalang,kota,life_expectancy,73.85
Indonesia,2024,Jawa Tengah,Pemalang,kota,life_expectancy,73.99
Indonesia,2013,Jawa Tengah,Purbalingga,kota,life_expectancy,72.76
Indonesia,2014,Jawa Tengah,Purbalingga,kota,life_expectancy,72.8
Indonesia,2015,Jawa Tengah,Purbalingga,kota,life_expectancy,72.81
Indonesia,2016,Jawa Tengah,Purbalingga,kota,life_expectancy,72.86
Indonesia,2017,Jawa Tengah,Purbalingga,kota,life_expectancy,72.91
Indonesia,2018,Jawa Tengah,Purbalingga,kota,life_expectancy,72.98
Indonesia,2019,Jawa Tengah,Purbalingga,kota,life_expectancy,73.02
Indonesia,2020,Jawa Tengah,Purbalingga,kota,life_expectancy,73.14
Indonesia,2021,Jawa Tengah,Purbalingga,kota,life_expectancy,73.21
Indonesia,2022,Jawa Tengah,Purbalingga,kota,life_expectancy,73.28
Indonesia,2023,Jawa Tengah,Purbalingga,kota,life_expectancy,73.37
Indonesia,2024,Jawa Tengah,Purbalingga,kota,life_expectancy,73.56
Indonesia,2013,Jawa Tengah,Purworejo,kota,life_expectancy,73.77
Indonesia,2014,Jawa Tengah,Purworejo,kota,life_expectancy,73.83
Indonesia,2015,Jawa Tengah,Purworejo,kota,life_expectancy,74.03
Indonesia,2016,Jawa Tengah,Purworejo,kota,life_expectancy,74.14
Indonesia,2017,Jawa Tengah,Purworejo,kota,life_expectancy,74.26
Indonesia,2018,Jawa Tengah,Purworejo,kota,life_expectancy,74.4
Indonesia,2019,Jawa Tengah,Purworejo,kota,life_expectancy,74.52
Indonesia,2020,Jawa Tengah,Purworejo,kota,life_expectancy,74.72
Indonesia,2021,Jawa Tengah,Purworejo,kota,life_expectancy,74.87
Indonesia,2022,Jawa Tengah,Purworejo,kota,life_expectancy,75.03
Indonesia,2023,Jawa Tengah,Purworejo,kota,life_expectancy,75.21
Indonesia,2024,Jawa Tengah,Purworejo,kota,life_expectancy,75.51
Indonesia,2013,Jawa Tengah,Rembang,kota,life_expectancy,74.16
Indonesia,2014,Jawa Tengah,Rembang,kota,life_expectancy,74.19
Indonesia,2015,Jawa Tengah,Rembang,kota,life_expectancy,74.22
Indonesia,2016,Jawa Tengah,Rembang,kota,life_expectancy,74.27
Indonesia,2017,Jawa Tengah,Rembang,kota,life_expectancy,74.32
Indonesia,2018,Jawa Tengah,Rembang,kota,life_expectancy,74.39
Indonesia,2019,Jawa Tengah,Rembang,kota,life_expectancy,74.43
Indonesia,2020,Jawa Tengah,Rembang,kota,life_expectancy,74.55
Indonesia,2021,Jawa Tengah,Rembang,kota,life_expectancy,74.61
Indonesia,2022,Jawa Tengah,Rembang,kota,life_expectancy,74.68
Indonesia,2023,Jawa Tengah,Rembang,kota,life_expectancy,74.77
Indonesia,2024,Jawa Tengah,Rembang,kota,life_expectancy,74.97
Indonesia,2013,Jawa Tengah,Semarang,kota,life_expectancy,75.48
Indonesia,2014,Jawa Tengah,Semarang,kota,life_expectancy,75.5
Indonesia,2015,Jawa Tengah,Semarang,kota,life_expectancy,75.52
Indonesia,2016,Jawa Tengah,Semarang,kota,life_expectancy,75.54
Indonesia,2017,Jawa Tengah,Semarang,kota,life_expectancy,75.57
Indonesia,2018,Jawa Tengah,Semarang,kota,life_expectancy,75.62
Indonesia,2019,Jawa Tengah,Semarang,kota,life_expectancy,75.63
Indonesia,2019,Jawa Tengah,Semarang,kota,life_expectancy,75.63
Indonesia,2020,Jawa Tengah,Semarang,kota,life_expectancy,75.73
Indonesia,2021,Jawa Tengah,Semarang,kota,life_expectancy,75.79
Indonesia,2021,Jawa Tengah,Semarang,kota,life_expectancy,75.79
Indonesia,2022,Jawa Tengah,Semarang,kota,life_expectancy,75.86
Indonesia,2022,Jawa Tengah,Semarang,kota,life_expectancy,75.86
Indonesia,2023,Jawa Tengah,Semarang,kota,life_expectancy,75.95
Indonesia,2023,Jawa Tengah,Semarang,kota,life_expectancy,75.95
Indonesia,2024,Jawa Tengah,Semarang,kota,life_expectancy,76.14
Indonesia,2024,Jawa Tengah,Semarang,kota,life_expectancy,76.14
Indonesia,2013,Jawa Tengah,Sragen,kota,life_expectancy,75.27
Indonesia,2014,Jawa Tengah,Sragen,kota,life_expectancy,75.31
Indonesia,2015,Jawa Tengah,Sragen,kota,life_expectancy,75.41
Indonesia,2016,Jawa Tengah,Sragen,kota,life_expectancy,75.43
Indonesia,2017,Jawa Tengah,Sragen,kota,life_expectancy,75.55
Indonesia,2018,Jawa Tengah,Sragen,kota,life_expectancy,75.6
Indonesia,2019,Jawa Tengah,Sragen,kota,life_expectancy,75.62
Indonesia,2020,Jawa Tengah,Sragen,kota,life_expectancy,75.71
